"Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","Grades","GPA","","","","","","","","","","","","","","","",""
"100","001","","13","3.538","38.5","38.5","15.4","7.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","002","","12","3.708","50.0","41.7","8.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","003","","15","3.533","53.3","26.7","6.7",".","13.3",".",".",".",".",".",".",".",".",".",".","."
"100","004","","14","3.571","35.7","42.9","21.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","005","","14","3.464","14.3","64.3","21.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","006","","15","3.467","66.7","13.3","6.7",".","6.7",".","6.7",".",".",".",".",".",".",".",".","."
"100","007","","15","3.633","40.0","46.7","13.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","009","","15","3.733","53.3","40.0","6.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","010","","14","3.607","35.7","50.0","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","011","","15","3.500","53.3","33.3","6.7",".",".",".","6.7",".",".",".",".",".",".",".",".","."
"100","012","","15","3.667","60.0","20.0","13.3","6.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","013","","14","3.786","71.4","21.4",".","7.1",".",".",".",".",".",".",".",".",".",".",".","."
"100","014","","15","3.700","60.0","26.7","6.7","6.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","015","","15","3.667","53.3","26.7","20.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","016","","15","3.433","46.7","33.3","13.3",".",".",".","6.7",".",".",".",".",".",".",".",".","."
"100","017","","14","3.107","21.4","21.4","21.4","28.6","7.1",".",".",".",".",".",".",".",".",".",".","."
"100","018","","13","3.654","53.8","30.8","7.7","7.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","019","","15","3.667","46.7","40.0","13.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","020","","15","3.633","53.3","26.7","13.3","6.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","021","","15","3.600","26.7","66.7","6.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","022","","15","3.800","60.0","40.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","023","","14","3.679","57.1","28.6","7.1","7.1",".",".",".",".",".",".",".",".",".",".",".","."
"100","024","","15","3.767","53.3","46.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","025","","15","3.700","46.7","46.7","6.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","026","","15","3.367","33.3","26.7","20.0","20.0",".",".",".",".",".",".",".",".",".",".",".","."
"100","027","","15","3.433","40.0","46.7","6.7",".",".",".","6.7",".",".",".",".",".",".",".",".","."
"100","028","","15","3.300","26.7","40.0","20.0","6.7",".","6.7",".",".",".",".",".",".",".",".",".","."
"100","029","","14","3.786","64.3","28.6","7.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","030","","14","3.536","57.1","14.3","14.3","7.1","7.1",".",".",".",".",".",".",".",".",".",".","."
"100","031","","14","3.179","14.3","28.6","42.9","7.1","7.1",".",".",".",".",".",".",".",".",".",".","."
"100","032","","14","3.464","28.6","42.9","21.4","7.1",".",".",".",".",".",".",".",".",".",".",".","."
"100","033","","14","3.607","42.9","35.7","21.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","034","","15","3.967","93.3","6.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","035","","15","3.500","46.7","33.3",".","6.7",".","6.7",".",".",".",".",".",".","6.7",".",".","."
"100","036","","13","3.692","46.2","46.2","7.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","037","","14","3.679","57.1","21.4","21.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","038","","15","3.700","46.7","46.7","6.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","039","","15","3.333","40.0","20.0","13.3","20.0","6.7",".",".",".",".",".",".",".",".",".",".","."
"100","040","","14","3.607","57.1","35.7",".",".",".","7.1",".",".",".",".",".",".",".",".",".","."
"100","041","","15","3.733","53.3","40.0","6.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","042","","15","3.567","46.7","33.3","6.7","13.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","043","","15","3.700","66.7","20.0","6.7",".","6.7",".",".",".",".",".",".",".",".",".",".","."
"100","044","","15","3.733","73.3","6.7","13.3","6.7",".",".",".",".",".",".",".",".",".",".",".","."
"","","","","","","","","","","","","","","","","","","","Page 211 of 469",""
