"L&S","","","","","","","","","","","","","","","","","","","",""
"URBAN AND REGIONAL PLANNI Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"944
URB R PL","","","","","","","","","","","","","","","","","","","",""
"Dept. Total
944
URB R PL","241","3.800","75.1","11.2","5.0","1.2","0.4","0.4","0.8","2.9","",".",".","",".","0.4","0.8","0.4","1.2","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"944
URB R PL","","","","","","","","","","","","","","","","","","","",""
"Sophomore","10","3.333","70.0",".","10.0","10.0",".",".","10.0",".","",".",".","",".",".",".",".",".","."
"Junior","24","3.713","79.2","4.2","4.2","4.2",".",".","4.2",".","",".",".","",".",".","4.2",".",".","."
"Senior","53","3.795","83.0","5.7","7.5",".","1.9","1.9",".",".","",".",".","",".",".",".",".",".","."
"Undergraduates","87","3.711","80.5","4.6","6.9","2.3","1.1","1.1","2.3",".","",".",".","",".",".","1.1",".",".","."
"Special","8","3.605","50.0",".","12.5","12.5",".",".",".","12.5","",".",".","",".",".",".","12.5",".","."
"Graduate","144","3.885","72.9","16.0","3.5",".",".",".",".","4.2","",".",".","",".","0.7","0.7",".","2.1","."
"Prof Yr 4","2","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","2","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Dept. Total","241","3.800","75.1","11.2","5.0","1.2","0.4","0.4","0.8","2.9","",".",".","",".","0.4","0.8","0.4","1.2","."
