"TERM : 1242","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar",""
"Fall 2023-2024","","","","","","","","","","","","","","","","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","",""
"SURGERY","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"936
SURGERY","","","","","","","","","","","","","","","","",""
"Patient Ed. as Advocacy Strat.","974
006
5","***","","","","","","","","","",".",".",".",".",".",".   
."
"Multidis Appr Colon Cancer P/T","975
007
2","***","","","","","","","","","",".",".",".",".",".",".   
."
"Science of Obesity & Diabetes","976
007
13","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".   
."
"936
SURGERY","Dept. Total
143","3.991","32.9","0.7",".",".",".",".",".","66.4",".",".",".",".",".",".",".  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"936
SURGERY","","","","","","","","","","","","","","","","",""
"Sophomore","3","***","","","","","","","","","",".",".",".",".",".",".  
."
"Junior","20","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".  
."
"Senior","25","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".  
."
"Undergraduates","48","3.991","97.9","2.1",".",".",".",".",".",".",".",".",".",".",".",".",".  
."
"Prof Yr 4","95","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".  
."
"Professionals","95","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".  
."
"","Dept. Total
143","3.991","32.9","0.7",".",".",".",".",".","66.4",".",".",".",".",".",".",".  
."
"February 06, 2024","","","","","","","","","","","","","","","","","Page 441 of 469"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","","",""
"** Please note: The Law School uses a non-standard grade scale. Some of these grades cannot be mapped to our standard A/B, BC grading scale and are therefore excluded from this","","","","","","","","","","","","","","","","",""
"report..","","","","","","","","","","","","","","","","",""
