"TERM : 1242","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","","Office of the Registrar","",""
"Fall 2023-2024","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","",""
"EDU","","","","","","","","","","","","","","","","","","","","","",""
"DANCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"741
DANCE","","","","","","","","","","","","","","","","","","","","","",""
"741
DANCE","Dept. Total","1088","3.836","84.0","8.4","3.9","1.2","0.6","0.2","0.5","0.7","",".",".","",".","",".","0.4",".","0.2","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"741
DANCE","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","205","3.897","87.8","8.3","2.0","0.5",".",".","1.0",".","",".",".","",".","",".","0.5",".",".","."
"Sophomore","","224","3.818","80.4","11.6","4.9","2.2",".","0.4",".",".","",".",".","",".","",".","0.4",".",".","."
"Junior","","206","3.807","85.0","8.3","3.4","1.5","1.0","0.5","0.5",".","",".",".","",".","",".",".",".",".","."
"Senior","","406","3.836","86.0","6.7","4.4","0.5","1.2",".","0.5","0.5","",".",".","",".","",".","0.2",".",".","."
"Undergraduates","","1041","3.837","84.9","8.4","3.8","1.1","0.7","0.2","0.5","0.2","",".",".","",".","",".","0.3",".",".","."
"Special","","22","3.556","45.5","4.5","9.1","9.1",".",".",".","22.7","",".",".","",".","",".",".",".","9.1","."
"Graduate","","25","3.933","80.0","12.0",".",".",".",".",".","4.0","",".",".","",".","",".","4.0",".",".","."
"","Dept. Total","1088","3.836","84.0","8.4","3.9","1.2","0.6","0.2","0.5","0.7","",".",".","",".","",".","0.4",".","0.2","."
