"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"EGR","","","","","","","","","","","","","","","","","","",""
"CIVIL AND ENVIRONMENTAL EN Section","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"240
CIV ENGR","","","","","","","","","","","","","","","","","","",""
"Water Chemistry
500","001","11","3.545","45.5","27.3","18.2","9.1",".",".",".",".",".",".",".",".",".",".",".","."
"Hydroclimatology
515","001","12","3.792","83.3",".","8.3","8.3",".",".",".",".",".",".",".",".",".",".",".","."
"Seepage and Slopes
530","001","30","3.283","30.0","16.7","40.0","6.7","6.7",".",".",".",".",".",".",".",".",".",".","."
"Concrete Structures II
547","001","11","3.550","36.4","27.3","27.3",".",".",".",".",".",".",".",".",".","9.1",".",".","."
"Urban Transport Planning
571","001","16","3.906","81.3","18.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Transportation Operations
572","001","14","3.929","85.7","14.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Traffic Control
574","001","15","3.967","93.3","6.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Advanced Pavement Design
576","001","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Senior Capstone Design
578","001","45","3.889","88.9",".","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Seminar-Transportation Engr
579","001","22","3.864","72.7","27.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Topic-Hydraulics&Fluid Mech
618","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Special Topics in Hydrology
619","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Special Topics-Envir Engr
629","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"649","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"649","002","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Specl Topic-Structural Engr","Course Total","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Topics:Constructn Engr&Mgmt
669","001","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Topic-Transprtatn&City Plan
679","001","14","3.962","85.7","7.1",".",".",".",".",".","7.1",".",".",".",".",".",".",".","."
"699","006","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","017","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","020","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","021","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","028","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","063","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","064","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","069","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","074","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","077","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","079","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","095","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","25","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Chemical Principles of Env Eng
722","003","14","3.714","64.3","14.3","21.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"Physicochem Basis-Soil Behv
733","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","019","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","020","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","025","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","052","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","059","1","***","","","","","","","","","",".",".",".",".",".",".","."
