"ALS","","","","","","","","","","","","","","","","","","","","",""
"PLANT PATHOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"766
PL PATH","","","","","","","","","","","","","","","","","","","","",""
"766
PL PATH","Dept. Total","404","3.573","53.5","18.6","9.7","2.5","3.7","0.5","0.7","4.5","",".",".","",".","5.0","1.0","0.5",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"766
PL PATH","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","14","3.146","35.7","28.6","14.3",".","7.1","14.3",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","31","3.563","64.5","9.7","9.7","12.9","3.2",".",".",".","",".",".","",".",".",".",".",".","."
"Junior","","123","3.664","59.3","25.2","8.1","1.6","4.9",".",".",".","",".",".","",".",".","0.8",".",".","."
"Senior","","152","3.512","54.6","23.0","12.5","2.6","3.9",".","2.0",".","",".",".","",".",".","1.3",".",".","."
"Undergraduates","","320","3.559","56.6","22.8","10.6","3.1","4.4","0.6","0.9",".","",".",".","",".",".","0.9",".",".","."
"Special","","4","***","","","","","","","","","","",".","",".",".",".","50.0",".","."
"Graduate","","79","3.790","43.0","2.5","5.1",".",".",".",".","22.8","",".",".","",".","25.3","1.3",".",".","."
"Prof Yr 3","","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"","Dept. Total","404","3.573","53.5","18.6","9.7","2.5","3.7","0.5","0.7","4.5","",".",".","",".","5.0","1.0","0.5",".","."
