"","999
108","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
109","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
110","3","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
124","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Independent Work","Course Total","23","3.910","69.6",".","4.3",".",".",".",".",".","",".",".","",".",".","13.0",".","13.0","."
"448
HISTORY","Dept. Total","2981","3.610","50.2","20.6","8.4","2.8","1.8","0.9","0.8","11.9","",".","0.6","",".","0.6","0.5","0.2","0.8","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"448
HISTORY","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","555","3.548","52.1","27.7","10.6","3.8","2.5","1.4","1.1",".","",".",".","",".",".","0.7",".",".","."
"Sophomore","","660","3.599","56.2","26.5","9.8","2.6","2.1","1.5","1.1",".","",".",".","",".",".",".","0.2",".","."
"Junior","","570","3.629","57.4","24.0","9.5","4.0","2.6","0.7","0.5","0.2","",".",".","",".","0.2","0.5","0.4",".","."
"Senior","","634","3.596","57.6","21.5","10.6","3.2","1.9","0.8","1.3","0.2","",".",".","",".","2.2","0.5","0.3","0.2","."
"Undergraduates","","2419","3.593","55.9","24.9","10.1","3.3","2.3","1.1","1.0","0.1","",".",".","",".","0.6","0.4","0.2","0.0","."
"Special","","372","3.742","8.1","2.7","1.1","0.3",".",".",".","82.8","",".",".","",".",".",".",".","5.1","."
"Graduate","","190","3.964","60.0","1.6","1.1",".",".",".",".","23.2","",".","8.9","",".","1.1","2.6",".","1.6","."
"","Dept. Total","2981","3.610","50.2","20.6","8.4","2.8","1.8","0.9","0.8","11.9","",".","0.6","",".","0.6","0.5","0.2","0.8","."
