"ENGLISH","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"352
ENGL","","","","","","","","","","","","","","","","","","","",""
"990","095","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","105","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","106","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","110","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","111","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","112","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","120","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","130","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","131","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","135","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","138","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","139","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","140","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","142","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","143","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","147","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Dissertation Research","Course Total","","69","",".",".",".",".",".",".",".","34.8","4.3",".",".","60.9",".",".",".","."
"999","048","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","110","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","145","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Reading for PhD Prelims","Course Total","","4","***","","","","","","","","","","","","","","","",""
