"BUS","","","","","","","","","","","","","","","","","","","","","",""
"MARKETING","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"237
MARKETNG","","","","","","","","","","","","","","","","","","","","","",""
"237
MARKETNG","Dept. Total","2348","3.462","38.6","34.5","17.1","4.6","2.8","1.1","0.6","0.5","",".",".","",".","0.0","",".",".","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"237
MARKETNG","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","6","2.250",".","16.7",".","33.3","33.3","16.7",".",".","",".",".","",".",".","",".",".",".","."
"Sophomore","","399","3.130","20.8","34.3","21.6","10.8","7.3","3.5","1.8",".","",".",".","",".",".","",".",".",".","."
"Junior","","761","3.461","39.7","31.5","19.2","5.0","2.6","1.3","0.5","0.1","",".",".","",".",".","",".",".",".","."
"Senior","","732","3.609","45.1","38.1","13.4","1.9","1.2",".","0.3",".","",".",".","",".",".","",".",".",".","."
"Undergraduates","","1898","3.444","37.7","34.6","17.4","5.1","3.2","1.3","0.7","0.1","",".",".","",".",".","",".",".",".","."
"Special","","65","3.302","20.0","44.6","18.5","7.7","3.1","3.1",".",".","",".",".","",".",".","",".",".","3.1","."
"Graduate","","385","3.617","46.5","32.5","15.6","1.6","1.0",".",".","2.6","",".",".","",".","0.3","",".",".",".","."
"","Dept. Total","2348","3.462","38.6","34.5","17.1","4.6","2.8","1.1","0.6","0.5","",".",".","",".","0.0","",".",".","0.1","."
