"BUS","","","","","","","","","","","","","","","","","","","",""
"MANAGEMENT AND HUMAN RES Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"236
M H R","","","","","","","","","","","","","","","","","","","",""
"Dept. Total
236
M H R","1959","3.647","56.8","25.0","14.3","1.9","1.0","0.3","0.3","0.3","",".",".","",".","0.1","0.1",".",".","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"236
M H R","","","","","","","","","","","","","","","","","","","",""
"Freshmen","33","3.636","57.6","18.2","21.2",".","3.0",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","219","3.573","47.0","32.0","13.7","3.7","2.7",".","0.5",".","",".",".","",".",".","0.5",".",".","."
"Junior","680","3.576","47.4","30.6","17.6","2.1","1.3","0.7","0.3",".","",".",".","",".",".",".",".",".","."
"Senior","617","3.684","59.3","24.3","13.6","1.9","0.3",".","0.5",".","",".",".","",".",".",".",".",".","."
"Undergraduates","1549","3.620","52.3","28.0","15.6","2.2","1.2","0.3","0.4",".","",".",".","",".",".","0.1",".",".","."
"Special","46","3.707","63.0","19.6","13.0","4.3",".",".",".",".","",".",".","",".",".",".",".",".","."
"Graduate","363","3.802","75.2","12.4","9.4","0.3","0.3",".",".","1.7","",".",".","",".","0.6","0.3",".",".","."
"Prof Yr 3","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Dept. Total","1959","3.647","56.8","25.0","14.3","1.9","1.0","0.3","0.3","0.3","",".",".","",".","0.1","0.1",".",".","."
