"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"MATHEMATICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"600
MATH","","","","","","","","","","","","","","","","","","",""
"812
Adv Meth of Appld Math","001","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"820
Partial Differential Equatn","001","23","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"828
Adv Topics - Harmonic Analysis","001","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"832
Theory of Probability","001","13","3.500","61.5","7.7","23.1",".",".","7.7",".",".",".",".",".",".",".",".",".","."
"833
Topics in Probability","001","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"844
Elliptic Curves&Modular Forms","001","15","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"847
Topics in Algebra","002","23","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"867
Analytic Number Theory","001","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"873
Adv Topics in Foundations","001","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"921
Seminar in Analysis","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"941","002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"941","003","2","***","","","","","","","","","",".",".",".",".",".",".","."
"941","005","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Seminar-Algebra","Course Total","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"990","010","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","018","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","024","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","025","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","029","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","036","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","039","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","043","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","045","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","046","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","057","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","061","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","062","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","063","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","082","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","106","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","116","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","123","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Reading and Research","Course Total","28","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
