"L&S","","","","","","","","","","","","","","","","","","","",""
"ASTRONOMY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"188
ASTRON","","","","","","","","","","","","","","","","","","","",""
"ASTRON
188","Dept. Total","654","2.905","20.3","16.5","19.4","18.0","12.4","6.4","0.9","3.8","0.3",".","",".","1.1","0.3",".","0.5","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"188
ASTRON","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","89","2.781","14.6","15.7","19.1","29.2","13.5","7.9",".",".",".",".","",".",".",".",".",".","."
"Sophomore","","218","2.979","22.5","19.3","19.3","18.8","14.2","6.0",".",".",".",".","",".",".",".",".",".","."
"Junior","","139","2.717","15.8","18.7","19.4","18.7","11.5","10.8","3.6","1.4",".",".","",".",".",".",".",".","."
"Senior","","155","2.949","19.4","13.5","23.9","16.1","13.5","4.5","0.6","5.2","1.3",".","",".",".","1.3",".","0.6","."
"Undergraduates","","601","2.882","19.0","17.1","20.5","19.6","13.3","7.0","1.0","1.7","0.3",".","",".",".","0.3",".","0.2","."
"Special","","4","4.000","50.0",".",".",".",".",".",".",".",".",".","",".",".",".",".","50.0","."
"Graduate","","49","3.630","34.7","10.2","8.2",".","2.0",".",".","30.6",".",".","",".","14.3",".",".",".","."
"","Dept. Total","654","2.905","20.3","16.5","19.4","18.0","12.4","6.4","0.9","3.8","0.3",".","",".","1.1","0.3",".","0.5","."
