"INTERDIS COURSES (L & S)","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"502
INTER-LS","","","","","","","","","","","","","","","","","","",""
"1st-Yr Seminar: Humanities","102
001","19","3.722","57.9","21.1","15.8",".",".",".",".",".",".",".",".",".","5.3",".",".","."
"Ways of Knowing:Med&Society","152
001","20","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intro Les, Gay, Bi, Trnsgen St","200
001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","250
001","11","3.720","63.6","18.2","18.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"","250
002","14","3.964","92.9","7.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","250
003","14","3.969","92.9","7.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","250
004","11","3.923","90.9",".","9.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"","250
005","14","3.887","85.7","7.1","7.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"","250
006","12","3.817","66.7","25.0","8.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","250
007","10","3.804","80.0","10.0",".","10.0",".",".",".",".",".",".",".",".",".",".",".","."
"","250
008","13","3.968","92.3","7.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","250
009","16","3.929","87.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Undergrad Research Experience","Course Total","115","3.893","84.3","10.4","4.3","0.9",".",".",".",".",".",".",".",".",".",".",".","."
"","260
001","20","3.750","85.0","10.0",".",".",".",".","5.0",".",".",".",".",".",".",".",".","."
"","260
002","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Intrnshp in Liberal Arts & Sci","Course Total","24","3.792","87.5","8.3",".",".",".",".","4.2",".",".",".",".",".",".",".",".","."
"INTER-LS
502","Dept. Total","183","3.828","81.4","10.4","5.5","1.6",".",".","0.5",".",".",".",".",".","0.5",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"502
INTER-LS","","","","","","","","","","","","","","","","","","",""
"Freshmen","","31","3.679","61.3","16.1","19.4",".",".",".",".",".",".",".",".",".","3.2",".",".","."
"Sophomore","","73","3.929","90.4","6.8","1.4","1.4",".",".",".",".",".",".",".",".",".",".",".","."
"Junior","","62","3.821","82.3","11.3","3.2","3.2",".",".",".",".",".",".",".",".",".",".",".","."
"Senior","","17","3.654","76.5","11.8","5.9",".",".",".","5.9",".",".",".",".",".",".",".",".","."
"Undergraduates","","183","3.828","81.4","10.4","5.5","1.6",".",".","0.5",".",".",".",".",".","0.5",".",".","."
"","Dept. Total","183","3.828","81.4","10.4","5.5","1.6",".",".","0.5",".",".",".",".",".","0.5",".",".","."
