"L&S","","","","","","","","","","","","","","","","","","","",""
"HISTORY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"448
HISTORY","","","","","","","","","","","","","","","","","","","",""
"HISTORY
448","Dept. Total","3164","3.416","35.0","26.8","19.7","5.4","3.1","0.5","0.9","6.4","0.0",".","",".","0.8","1.1","0.2","0.2","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"448
HISTORY","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","177","3.368","31.1","33.9","24.9","3.4","5.1",".","1.7",".",".",".","",".",".",".",".",".","."
"Sophomore","","506","3.396","30.6","33.4","24.5","6.5","3.6","0.8","0.2",".",".",".","",".",".","0.4",".",".","."
"Junior","","760","3.291","28.8","29.9","25.4","8.0","3.0","0.9","2.2","0.5",".",".","",".",".","0.9","0.3",".","."
"Senior","","1293","3.439","38.8","28.3","19.8","5.3","3.6","0.4","0.7","1.7","0.1",".","",".","0.4","0.9","0.1",".","."
"Undergraduates","","2736","3.384","34.0","30.0","22.6","6.2","3.5","0.6","1.1","1.0","0.0",".","",".","0.2","0.7","0.1",".","."
"Special","","116","3.642","16.4","6.0","2.6","0.9","0.9",".",".","66.4",".",".","",".",".","0.9","1.7","4.3","."
"Graduate","","309","3.935","50.5","6.1","0.6",".",".",".",".","32.0",".",".","",".","6.1","4.2",".","0.3","."
"Prof Yr 3","","2","3.750","50.0","50.0",".",".",".",".",".",".",".",".","",".",".",".",".",".","."
"Prof Yr 4","","1","4.000","100.0",".",".",".",".",".",".",".",".",".","",".",".",".",".",".","."
"Professionals","","3","3.850","66.7","33.3",".",".",".",".",".",".",".",".","",".",".",".",".",".","."
"","Dept. Total","3164","3.416","35.0","26.8","19.7","5.4","3.1","0.5","0.9","6.4","0.0",".","",".","0.8","1.1","0.2","0.2","."
