"","990
020","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
021","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
023","7","",".",".",".",".",".",".",".","14.3",".",".",".","85.7",".",".",".","."
"Research and Thesis","Course Total","33","",".",".",".",".",".",".",".","42.4",".",".",".","39.4",".",".","18.2","."
"M M & I
620","Dept. Total","576","3.626","63.2","10.2","12.7","2.3","3.0","1.4","0.7","2.8",".",".",".","2.3","0.3",".","1.0","0.2"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"620
M M & I","","","","","","","","","","","","","","","","","","",""
"Sophomore","","13","3.769","76.9","15.4",".",".","7.7",".",".",".",".",".",".",".",".",".",".","."
"Junior","","86","3.550","66.3","10.5","12.8","1.2","4.7","3.5","1.2",".",".",".",".",".",".",".",".","."
"Senior","","346","3.629","63.6","11.3","16.2","3.5","3.2","1.4",".","0.3",".",".",".",".","0.6",".",".","."
"Undergraduates","","445","3.617","64.5","11.2","15.1","2.9","3.6","1.8","0.2","0.2",".",".",".",".","0.4",".",".","."
"Special","","14","3.147","57.1",".","14.3",".",".",".","14.3","7.1",".",".",".",".",".",".",".","7.1"
"Graduate","","98","3.753","55.1","9.2","4.1",".","1.0",".","1.0","14.3",".",".",".","11.2",".",".","4.1","."
"Prof Yr 1","","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Prof Yr 2","","3","4.000","33.3",".",".",".",".",".",".",".",".",".",".","33.3",".",".","33.3","."
"Prof Yr 3","","2","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Prof Yr 4","","3","4.000","33.3",".",".",".",".",".",".",".",".",".",".","33.3",".",".","33.3","."
"Professionals","","19","4.000","78.9",".",".",".",".",".",".",".",".",".",".","10.5",".",".","10.5","."
"","Dept. Total","576","3.626","63.2","10.2","12.7","2.3","3.0","1.4","0.7","2.8",".",".",".","2.3","0.3",".","1.0","0.2"
