"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","","","",""
"HISTORY","Section","#","Ave","A","AB","B","","BC","C","","D","","F","","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"448
HISTORY","","","","","","","","","","","","","","","","","","","","","","",""
"990","068","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","072","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","073","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","98","",".",".","",".",".","",".","",".","",".","81.6",".",".",".","18.4",".",".",".","."
"999","001","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","004","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","009","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","012","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","013","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","017","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","028","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","029","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","031","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","034","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","035","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","046","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","047","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","049","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","053","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","054","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","055","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","056","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","057","4","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","058","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","060","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","061","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","062","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","064","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","066","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","067","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","068","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","077","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Independent Work","Course Total","55","3.976","61.8","3.6","",".",".","",".","",".","",".","25.5",".",".",".","1.8","5.5",".","1.8","."
