"TERM : 1124","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","Office of the Registrar","",""
"Spring 2011-2012","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","",""
"LANGUAGES & CULTURES OF A Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"521
LCA","","","","","","","","","","","","","","","","","","","",""
"LCA
Dept. Total
521","361","3.392","31.9","33.0","17.2","6.4","2.2","0.3","1.7","2.5","",".",".","",".","1.4","2.8","0.8",".","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"521
LCA","","","","","","","","","","","","","","","","","","","",""
"Freshmen","28","3.476","17.9","60.7","21.4",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","76","3.460","25.0","44.7","22.4","3.9","1.3",".",".",".","",".",".","",".",".","2.6",".",".","."
"Junior","88","3.203","26.1","30.7","25.0","8.0","3.4",".","3.4",".","",".",".","",".",".","2.3","1.1",".","."
"Senior","110","3.259","30.0","31.8","14.5","11.8","3.6","0.9","2.7","1.8","",".",".","",".",".","1.8","0.9",".","."
"Undergraduates","302","3.315","26.5","37.4","20.2","7.6","2.6","0.3","2.0","0.7","",".",".","",".",".","2.0","0.7",".","."
"Special","6","3.679","16.7","16.7","16.7",".",".",".",".","16.7","",".",".","",".",".","16.7","16.7",".","."
"Graduate","53","3.936","64.2","9.4",".",".",".",".",".","11.3","",".",".","",".","9.4","5.7",".",".","."
"Dept. Total","361","3.392","31.9","33.0","17.2","6.4","2.2","0.3","1.7","2.5","",".",".","",".","1.4","2.8","0.8",".","."
