"","990
010","2","***","","","","","","","","","",".",".","",".",".",".",".","."
"","990
013","2","***","","","","","","","","","",".",".","",".",".",".",".","."
"","990
017","1","***","","","","","","","","","",".",".","",".",".",".",".","."
"Research and Thesis","Course Total","5","***","","","","","","","","","","","","","","","","",""
"M S & E
636","Dept. Total","517","3.393","34.4","13.9","18.4","4.3","4.3","1.4","0.2","11.0","0.2","5.0","",".","3.9","2.5",".","0.2","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"636
M S & E","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","1","3.000",".",".","100.0",".",".",".",".",".",".",".","",".",".",".",".",".","."
"Sophomore","","60","3.210","23.3","25.0","35.0","3.3","5.0","5.0",".",".",".",".","",".",".","3.3",".",".","."
"Junior","","81","3.377","42.0","16.0","28.4","9.9","1.2","1.2","1.2",".",".",".","",".",".",".",".",".","."
"Senior","","132","3.332","39.4","22.0","19.7","6.1","9.8","1.5",".",".",".",".","",".",".","0.8",".","0.8","."
"Undergraduates","","274","3.317","36.5","20.8","25.9","6.6","6.2","2.2","0.4",".",".",".","",".",".","1.1",".","0.4","."
"Special","","1","4.000","100.0",".",".",".",".",".",".",".",".",".","",".",".",".",".",".","."
"Graduate","","242","3.560","31.8","6.2","9.9","1.7","2.1","0.4",".","23.6","0.4","10.7","",".","8.3","4.1",".",".","."
"","Dept. Total","517","3.393","34.4","13.9","18.4","4.3","4.3","1.4","0.2","11.0","0.2","5.0","",".","3.9","2.5",".","0.2","."
