"OCCUPATIONAL THER (DEPT-KI Section","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"695
OCC THER","","","","","","","","","","","","","","","","","","",""
"Orientation to Occ Ther","100
001","28","3.982","96.4","3.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Prof Skills II: Communctn-OT","611
001","25","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Prof Skills IV: Commun OT Prac","613
001","23","3.870","73.9","26.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Infant&Chld Occs&Ther Intrvntn","622
001","24","3.688","45.8","45.8","8.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Mid&Late Adlt Occs&Thr Intervn","624
001","23","3.848","73.9","21.7","4.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Level-I Fldwk:Infants&Children","625
001","24","3.979","95.8","4.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Level-I Fldwk: Mid&Late Adult","627
001","23","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Med Lectures for Occ Therapy","629
001","24","3.792","58.3","41.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Sci Inquiry OT II:Rsch Design","672
001","24","3.646","41.7","45.8","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Sci Inquiry-OT IV: Sci Writing","674
001","23","3.957","91.3","8.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"OCC THER
695","Dept. Total","241","3.840","78.0","19.5","2.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"695
OCC THER","","","","","","","","","","","","","","","","","","",""
"Freshmen","","5","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Sophomore","","5","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Junior","","13","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Senior","","5","3.900","80.0","20.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Undergraduates","","28","3.982","96.4","3.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Graduate","","213","3.832","75.6","21.6","2.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","241","3.840","78.0","19.5","2.5",".",".",".",".",".",".",".",".",".",".",".",".","."
