"","990
048","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
052","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","46","",".",".",".",".",".",".",".","67.4","2.2",".",".","30.4",".",".",".","."
"Advanced Independent Study","999
023","1","***","","","","","","","","","",".",".",".",".",".",".","."
"F&W ECOL
396","Dept. Total","599","3.281","37.7","17.2","15.9","7.5","8.7","2.3","0.2","7.5","0.2",".",".","2.5","0.2","0.2",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"396
F&W ECOL","","","","","","","","","","","","","","","","","","",""
"Freshmen","","44","3.132","25.0","22.7","20.5","15.9","15.9",".",".",".",".",".",".",".",".",".",".","."
"Sophomore","","85","3.344","41.2","21.2","17.6","10.6","7.1","2.4",".",".",".",".",".",".",".",".",".","."
"Junior","","118","3.101","29.7","22.0","19.5","8.5","15.3","4.2","0.8",".",".",".",".",".",".",".",".","."
"Senior","","213","3.259","38.5","18.8","18.8","8.5","9.4","3.3",".","1.4",".",".",".","0.5","0.5","0.5",".","."
"Undergraduates","","460","3.221","35.4","20.4","18.9","9.6","11.1","3.0","0.2","0.7",".",".",".","0.2","0.2","0.2",".","."
"Special","","10","3.688","10.0","20.0",".",".",".",".",".","70.0",".",".",".",".",".",".",".","."
"Graduate","","129","3.707","48.1","5.4","6.2","0.8","0.8",".",".","27.1","0.8",".",".","10.9",".",".",".","."
"","Dept. Total","599","3.281","37.7","17.2","15.9","7.5","8.7","2.3","0.2","7.5","0.2",".",".","2.5","0.2","0.2",".","."
