"L&S","","","","","","","","","","","","","","","","","","","","","",""
"LITERATURE IN TRANSLATION","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"551
LITTRANS","","","","","","","","","","","","","","","","","","","","","",""
"LITTRANS
551","Dept. Total","981","3.380","33.1","32.9","18.5","6.2","3.4","1.0","1.5","1.6","",".",".","",".","",".","1.0","0.4","0.3","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"551
LITTRANS","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","61","3.167","13.1","34.4","32.8","9.8","8.2","1.6",".",".","",".",".","",".","",".",".",".",".","."
"Sophomore","","213","3.337","26.3","35.7","23.9","8.9","1.9","0.5","1.4","0.5","",".",".","",".","",".","0.9",".",".","."
"Junior","","292","3.413","33.2","34.2","18.8","5.8","3.1","0.3","1.7","0.7","",".",".","",".","",".","1.0","1.0",".","."
"Senior","","401","3.408","39.9","30.9","13.5","4.7","3.7","1.7","1.7","2.5","",".",".","",".","",".","1.2",".",".","."
"Undergraduates","","967","3.378","33.2","33.2","18.6","6.3","3.4","1.0","1.6","1.3","",".",".","",".","",".","1.0","0.3",".","."
"Special","","11","3.500","9.1","18.2","9.1",".",".",".",".","27.3","",".",".","",".","",".",".","9.1","27.3","."
"Graduate","","3","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"","Dept. Total","981","3.380","33.1","32.9","18.5","6.2","3.4","1.0","1.5","1.6","",".",".","",".","",".","1.0","0.4","0.3","."
