"Human Embryology","742
001","","5","***","","","","","","","","","","","","","",".",".","",".","",".","",".",".","."
"Adv Pract-Genetic Counselng","814
005","","5","***","","","","","","","","","","","","","",".",".","",".","",".","",".",".","."
"Research","990
049","","3","***","","","","","","","","","","","","","",".",".","",".","",".","",".",".","."
"Seminar in Genetics","993
001","","5","***","","","","","","","","","","","","","",".",".","",".","",".","",".",".","."
"MD GENET
616","Dept. Total","","86","3.947","86.0","7.0","3.5",".","",".","",".","",".","3.5","",".",".","",".","",".","",".",".",".","."
"Summary by Level","","#","","Ave","A","AB","B","BC","C","","D","","F","","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","","","","","","","","",""
"616
MD GENET","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","","5","4.000","100.0",".",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"Sophomore","","","18","4.000","100.0",".",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"Junior","","","7","4.000","100.0",".",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"Senior","","","14","4.000","100.0",".",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"Undergraduates","","","44","4.000","100.0",".",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"Graduate","","","42","3.856","71.4","14.3","7.1",".","",".","",".","",".","7.1","",".",".","",".","",".","",".",".",".","."
"","Dept. Total","","86","3.947","86.0","7.0","3.5",".","",".","",".","",".","3.5","",".",".","",".","",".","",".",".",".","."
