"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","",""
"LANG & CULTURES OF ASIA - L","Section","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","Grades","GPA","","","","","","","","","","","","","","","",""
"522
LCA LANG","","","","","","","","","","","","","","","","","","","",""
"Second Semester Filipino","306","001","8","3.375","25.0","37.5","25.0","12.5",".",".",".",".",".",".",".",".",".",".",".","."
"Second Semester Hmong","308","001","21","3.595","47.6","28.6","19.0","4.8",".",".",".",".",".",".",".",".",".",".",".","."
"Second Semester Indonesian","310","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Second Semester Thai","318","001","7","3.643","42.9","42.9","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Second Semester Vietnamese","320","001","12","3.958","91.7","8.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Second Semester Arabic","322","004","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","324","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","324","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Fourth Semester Arabic","","Course Total","2","***","","","","","","","","","","","","","","","",""
"Second Semester Pashto","334","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Second Semester Turkish","340","001","10","3.750","60.0","30.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","354","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","354","002","16","3.938","87.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Second Semester Hindi","","Course Total","20","3.950","90.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Second Semester Persian","364","001","8","3.938","87.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Second Semester Urdu","372","001","7","3.857","85.7",".","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Second Semester Sanskrit","376","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Fourth Semester Filipino","406","001","8","3.688","50.0","37.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Fourth Semester Hmong","408","001","24","3.646","66.7","12.5","12.5",".","8.3",".",".",".",".",".",".",".",".",".",".","."
"Fourth Semester Indonesian","410","001","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Fourth Semester Thai","418","001","6","3.417","33.3","16.7","50.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Fourth Semester Vietnamese","420","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","432","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","432","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Fourth Semester Kazak","","Course Total","3","***","","","","","","","","","","","","","","","",""
"Fourth Semester Pashto","434","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Fourth Semester Turkish","440","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Fourth Semester Hindi","454","001","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Third Semester Marathi","459","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Fourth Semester Persian","464","001","6","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Fourth Semester Modern Tibetan","470","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Fourth Semester Urdu","472","001","8","3.313","50.0","12.5","25.0",".",".","12.5",".",".",".",".",".",".",".",".",".","."
"Fourth Semester Sanskrit","476","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Fifth Semester Asian Language","501","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Sixth Semester Hmong","508","001","14","3.893","85.7","7.1","7.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Sixth Semester Indonesian","510","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Sixth Semester Thai","518","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Sixth Semester Vietnamese","520","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Sixth Semester Kazak","532","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Sixth Semester Hindi","554","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Sixth Semester Tibetan","558","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"June 26, 2012","","","","","","","","","","","","","","","","","","","Page 244 of 404",""
