"963
WOMEN ST","","","","","","","","","","","","","","","","","","",""
"","990
032","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
033","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Research & Thesis","Course Total","7","",".",".",".",".",".",".",".","71.4",".",".",".",".","28.6",".",".","."
"WOMEN ST
963","Dept. Total","1033","3.656","54.5","26.3","10.5","2.7","1.5","0.6","0.1","1.3",".",".",".","0.8","1.5",".",".","0.2"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"963
WOMEN ST","","","","","","","","","","","","","","","","","","",""
"Freshmen","","31","3.500","41.9","25.8","22.6","9.7",".",".",".",".",".",".",".",".",".",".",".","."
"Sophomore","","152","3.627","50.0","29.6","14.5","3.3","1.3",".",".",".",".",".",".",".","1.3",".",".","."
"Junior","","298","3.653","56.4","24.5","12.4","3.7","1.0","0.7",".",".",".",".",".",".","1.3",".",".","."
"Senior","","496","3.659","56.0","28.2","8.5","1.8","2.2","0.8","0.2","0.8",".",".",".",".","1.4",".",".","."
"Undergraduates","","977","3.647","54.8","27.2","11.1","2.9","1.6","0.6","0.1","0.4",".",".",".",".","1.3",".",".","."
"Special","","6","4.000","66.7",".",".",".",".",".",".","33.3",".",".",".",".",".",".",".","."
"Graduate","","50","3.899","48.0","12.0",".",".",".",".",".","14.0",".",".",".","16.0","6.0",".",".","4.0"
"","Dept. Total","1033","3.656","54.5","26.3","10.5","2.7","1.5","0.6","0.1","1.3",".",".",".","0.8","1.5",".",".","0.2"
