"TERM : 1124","","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar","",""
"Spring 2011-2012","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"","Grand Total","153064","3.295","39.8","18.6","17.3","6.5","6.2","1.7","0.9","5.1","0.0","1.4","0.0","0.9","0.7","0.1","0.2","0.1"
"University of Wisconsin-Madison","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"Freshmen","","9578","3.004","28.8","18.6","21.3","11.2","12.4","3.6","1.9","0.1","0.0","1.6","0.1",".","0.3","0.1","0.0","."
"Sophomore","","25765","3.175","34.4","20.4","21.6","9.5","9.3","2.4","1.1","0.1","0.0","0.9","0.0",".","0.2","0.0","0.1","0.0"
"Junior","","31522","3.198","35.3","20.3","21.9","8.8","8.5","2.4","1.4","0.2","0.0","0.7","0.0","0.0","0.3","0.1","0.1","0.0"
"Senior","","47899","3.367","43.9","20.2","17.5","6.5","6.1","1.7","0.8","1.0","0.0","1.4","0.0","0.1","0.6","0.1","0.1","0.0"
"Undergraduates","","114764","3.242","38.1","20.1","20.0","8.2","8.0","2.2","1.1","0.5","0.0","1.1","0.0","0.0","0.4","0.1","0.1","0.0"
"Special","","2594","3.436","37.4","13.6","11.6","3.4","3.2","0.6","1.5","20.3","0.1","3.1","0.2",".","1.4","0.8","2.4","0.0"
"Graduate","","22800","3.789","52.3","13.0","5.6","0.7","0.3","0.0","0.1","17.1","0.1","2.4","0.0","5.6","1.8","0.0","0.7","0.0"
"Prof Yr 1","","3565","2.795","27.4","13.3","13.6","2.7","2.4","0.1","0.1","24.4","0.1","3.8",".",".","0.7",".","0.1","."
"Prof Yr 2","","4087","3.265","36.1","18.1","21.3","3.4","1.1","0.1","0.0","10.8","0.0","1.8",".","0.1","0.9",".","0.1","0.3"
"Prof Yr 3","","3511","3.095","31.4","14.3","12.9","1.3","1.6","0.1","0.1","24.5",".","3.6",".","0.1","0.3",".","0.3","0.9"
"Prof Yr 4","","2332","3.627","45.6","11.7","6.3","0.3","0.3","0.1","0.0","30.0",".","0.8",".","0.2","0.6",".","0.6","0.0"
"Professionals","","13495","3.184","34.2","14.8","14.5","2.1","1.4","0.1","0.1","21.3","0.0","2.6",".","0.1","0.6",".","0.2","0.3"
"University Total","","153653","3.295","39.9","18.5","17.2","6.4","6.2","1.7","0.9","5.1","0.0","1.5","0.0","0.9","0.7","0.1","0.2","0.1"
