"","990
002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
004","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
007","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
009","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Individual Research","Course Total","11","",".",".",".",".",".",".",".","90.9",".",".",".","9.1",".",".",".","."
"ITALIAN
508","Dept. Total","591","3.533","49.9","23.7","10.8","6.3","2.7","1.0","0.7","3.0",".",".",".","0.2","1.5",".",".","0.2"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"508
ITALIAN","","","","","","","","","","","","","","","","","","",""
"Freshmen","","70","3.312","34.3","28.6","18.6","10.0","2.9","2.9","1.4","1.4",".",".",".",".",".",".",".","."
"Sophomore","","162","3.545","51.9","27.2","8.6","6.8","4.3","0.6","0.6",".",".",".",".",".",".",".",".","."
"Junior","","147","3.506","49.7","24.5","12.9","8.2","2.7",".","1.4",".",".",".",".",".","0.7",".",".","."
"Senior","","128","3.517","48.4","23.4","14.1","5.5","2.3","2.3",".","3.1",".",".",".",".",".",".",".","0.8"
"Undergraduates","","507","3.494","47.9","25.6","12.6","7.3","3.2","1.2","0.8","1.0",".",".",".",".","0.2",".",".","0.2"
"Special","","7","3.841","57.1","28.6",".",".",".",".",".","14.3",".",".",".",".",".",".",".","."
"Graduate","","74","3.945","63.5","8.1",".",".",".",".",".","16.2",".",".",".","1.4","10.8",".",".","."
"Prof Yr 3","","3","3.667","33.3","66.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Professionals","","3","3.667","33.3","66.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","591","3.533","49.9","23.7","10.8","6.3","2.7","1.0","0.7","3.0",".",".",".","0.2","1.5",".",".","0.2"
