"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"CHEMISTRY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"224
CHEM","","","","","","","","","","","","","","","","","","",""
"699","025","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","029","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","033","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","035","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","036","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","039","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","045","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","047","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","048","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","049","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","050","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","056","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","058","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","059","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","060","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","070","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","071","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","073","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","075","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","076","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","077","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","081","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","082","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","084","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","085","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","086","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","090","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","091","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","092","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","093","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","094","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","096","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","097","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","78","3.945","92.3","6.4","1.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"762
Molecular Reaction Dynamics","001","15","3.846","60.0","26.7",".",".",".",".",".","13.3",".",".",".",".",".",".",".","."
"766
Molecular Recognition","001","12","3.800","66.7","25.0","8.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"841
Advanced Organic Chemistry","001","19","3.368","31.6","10.5","57.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"842
Advanced Organic Chemistry","001","19","3.940","84.2","10.5",".",".",".",".",".","5.3",".",".",".",".",".",".",".","."
"843
Advanced Organic Chemistry","001","8","4.000","87.5",".",".",".",".",".",".","12.5",".",".",".",".",".",".",".","."
"864
Statistical Mechanics","001","20","3.500","30.0","35.0","30.0",".",".",".",".","5.0",".",".",".",".",".",".",".","."
"872
Topic-Macromoleculr/Biophys","002","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"901
Smr-Teaching of Chemistry","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"915","009","1","***","","","","","","","","","",".",".",".",".",".",".","."
"915","045","1","***","","","","","","","","","",".",".",".",".",".",".","."
"915","058","2","***","","","","","","","","","",".",".",".",".",".",".","."
"June 26, 2012","","","","","","","","","","","","","","","","","","Page 176 of 404",""
