"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"EDU","","","","","","","","","","","","","","","","","","",""
"COUNSELING PSYCHOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"270
COUN PSY","","","","","","","","","","","","","","","","","","",""
"Smr:Stdts Seekng Educ Equ&Div","Course Total","41","3.770","75.6","9.8","9.8","2.4","2.4",".",".",".",".",".",".",".",".",".",".","."
"620
Spec Topics-Cnslg & Guidnce","002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"650
Theory & Prac-Interviewing","001","119","3.727","72.3","16.8","5.0","0.8","3.4","0.8","0.8",".",".",".",".",".",".",".",".","."
"699","028","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","029","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","034","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Reading","Course Total","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"735
Legal&Ethical Bases - Coun&Psy","001","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"736
Psych of Individual Difference","001","11","4.000","45.5",".",".",".",".",".",".",".",".",".",".",".","54.5",".",".","."
"789","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"789","002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Qual Rsch Mthds-Educ: Field II","Course Total","3","***","","","","","","","","","","","","","","","",""
"791
Counslng-Community Settings","001","9","3.944","88.9","11.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"802
Thry&Prac:Grp Work-Cnslrs","001","15","3.964","86.7","6.7",".",".",".",".",".",".",".",".",".",".","6.7",".",".","."
"803
Guid Prog Plan & Management","001","7","4.000","85.7",".",".",".",".",".",".",".",".",".",".",".","14.3",".",".","."
"806
Suprvsd Pract-Counseling I","001","18","3.941","83.3","11.1",".",".",".",".",".",".",".",".",".",".","5.6",".",".","."
"808","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"808","002","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Suprvsd Prac-Coun III: Adv","Course Total","15","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"865
Thry&Prac-Career Interventn","001","18","3.971","88.9","5.6",".",".",".",".",".",".",".",".",".",".","5.6",".",".","."
"890
Adv Assess Tech-Couns Psych","001","10","3.750","70.0","10.0","20.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"900
Cnsl Psy Practicum-Foundation","001","9","",".",".",".",".",".",".",".",".",".","77.8","11.1",".",".",".",".","."
"902
Practicum: Supervision","001","6","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"903
Cnsl Psy Practicum-Advanced","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"904
Counseling Psych Externship","001","13","",".",".",".",".",".",".",".",".",".","61.5",".",".",".",".",".","."
"905
Rsch Pract in Counseling Psych","001","7","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"951
Rsch-Indiv Intervention","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","005","12","",".",".",".",".",".",".",".","41.7",".",".",".","58.3",".",".",".","."
"990","010","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","025","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","028","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","029","10","",".",".",".",".",".",".",".","90.0",".",".",".","10.0",".",".",".","."
"990","030","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","034","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research or Thesis","Course Total","39","",".",".",".",".",".",".",".","61.5",".",".",".","38.5",".",".",".","."
"999","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","035","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Reading","Course Total","2","***","","","","","","","","","","","","","","","",""
