"TERM : 1124","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","","Office of the Registrar","",""
"Spring 2011-2012","","","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","",""
"ALS","","","","","","","","","","","","","","","","","","","","","",""
"AGRONOMY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"132
AGRONOMY","","","","","","","","","","","","","","","","","","","","","",""
"AGRONOMY
132","Dept. Total","206","3.219","35.9","16.5","13.6","3.4","9.2","1.5","1.5","12.6","",".",".","",".","5.8","",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"132
AGRONOMY","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".","",".",".",".","."
"Sophomore","","11","2.732","36.4",".","9.1","9.1","45.5",".",".",".","",".",".","",".",".","",".",".",".","."
"Junior","","33","3.237","30.3","36.4","18.2",".","9.1","3.0","3.0",".","",".",".","",".",".","",".",".",".","."
"Senior","","76","3.017","32.9","18.4","22.4","6.6","14.5","2.6","2.6",".","",".",".","",".",".","",".",".",".","."
"Undergraduates","","121","3.064","33.1","21.5","19.8","5.0","15.7","2.5","2.5",".","",".",".","",".",".","",".",".",".","."
"Special","","4","3.364","25.0","25.0","50.0",".",".",".",".",".","",".",".","",".",".","",".",".",".","."
"Graduate","","81","3.807","40.7","8.6","2.5","1.2",".",".",".","32.1","",".",".","",".","14.8","",".",".",".","."
"","Dept. Total","206","3.219","35.9","16.5","13.6","3.4","9.2","1.5","1.5","12.6","",".",".","",".","5.8","",".",".",".","."
