"Research and Thesis","Course Total","8","",".",".",".",".",".",".",".","37.5",".",".",".","62.5",".",".",".","."
"","999
032","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","999
033","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","2","***","","","","","","","","","","","","","","","",""
"DS
359","Dept. Total","635","3.451","42.2","25.5","16.1","8.3","3.8","0.9","0.5","0.9","0.2",".",".","0.8","0.8",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"359
DS","","","","","","","","","","","","","","","","","","",""
"Freshmen","","63","3.127","17.5","30.2","27.0","14.3","9.5","1.6",".",".",".",".",".",".",".",".",".","."
"Sophomore","","130","3.330","32.3","29.2","19.2","11.5","6.9","0.8",".",".",".",".",".",".",".",".",".","."
"Junior","","166","3.339","36.1","25.3","22.9","8.4","3.0","1.8","1.8",".",".",".",".",".","0.6",".",".","."
"Senior","","233","3.636","56.7","24.9","9.0","6.0","1.7","0.4",".","0.4",".",".",".",".","0.9",".",".","."
"Undergraduates","","592","3.432","41.4","26.5","17.1","8.8","4.1","1.0","0.5","0.2",".",".",".",".","0.5",".",".","."
"Special","","4","4.000","25.0",".",".",".",".",".",".","50.0","25.0",".",".",".",".",".",".","."
"Graduate","","39","3.813","56.4","12.8","2.6","2.6",".",".",".","7.7",".",".",".","12.8","5.1",".",".","."
"","Dept. Total","635","3.451","42.2","25.5","16.1","8.3","3.8","0.9","0.5","0.9","0.2",".",".","0.8","0.8",".",".","."
