"L&S","","","","","","","","","","","","","","","","","","","",""
"E ASIAN LANGUAGES & LITERA Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"295
E ASIAN","","","","","","","","","","","","","","","","","","","",""
"E ASIAN
Dept. Total
295","1004","3.603","53.9","25.9","9.3","3.6","2.9","0.8","0.7","2.3","",".",".","",".","0.4","0.3",".",".","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"295
E ASIAN","","","","","","","","","","","","","","","","","","","",""
"Freshmen","72","3.684","56.9","29.2","9.7","2.8","1.4",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","185","3.575","50.8","28.6","9.7","5.9","3.2",".","0.5","0.5","",".",".","",".",".","0.5",".",".","."
"Junior","251","3.633","58.6","23.1","10.4","3.2","3.2","0.8","0.8",".","",".",".","",".",".",".",".",".","."
"Senior","393","3.534","49.4","28.8","9.7","3.3","3.3","1.5","1.0","2.5","",".",".","",".",".","0.5",".",".","."
"Undergraduates","901","3.586","52.8","27.2","9.9","3.8","3.1","0.9","0.8","1.2","",".",".","",".",".","0.3",".",".","."
"Special","20","3.580","50.0","35.0",".","10.0","5.0",".",".",".","",".",".","",".",".",".",".",".","."
"Graduate","82","3.879","65.9","9.8","4.9",".",".",".",".","14.6","",".",".","",".","4.9",".",".",".","."
"Prof Yr 2","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Dept. Total","1004","3.603","53.9","25.9","9.3","3.6","2.9","0.8","0.7","2.3","",".",".","",".","0.4","0.3",".",".","."
