"","999
009","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
010","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
025","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Independent Study","Course Total","5","***","","","","","","","","","","","","","","","","","",""
"HDFS
230","Dept. Total","905","3.428","43.0","22.2","19.0","6.7","4.1","0.9","1.0","2.8","",".",".","",".","0.1","0.2",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"230
HDFS","","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","131","3.141","24.4","22.9","29.0","14.5","6.1","0.8","2.3",".","",".",".","",".",".",".",".",".","."
"Junior","","300","3.448","45.0","24.3","18.0","7.0","4.0","0.3","1.3",".","",".",".","",".",".",".",".",".","."
"Senior","","390","3.451","43.6","23.3","20.0","5.1","3.8","1.5","0.5","1.8","",".",".","",".",".","0.3",".",".","."
"Undergraduates","","821","3.400","41.0","23.6","20.7","7.3","4.3","1.0","1.1","0.9","",".",".","",".",".","0.1",".",".","."
"Special","","11","3.500","54.5","18.2","9.1","9.1","9.1",".",".",".","",".",".","",".",".",".",".",".","."
"Graduate","","68","3.908","64.7","2.9","1.5",".","1.5",".",".","26.5","",".",".","",".","1.5","1.5",".",".","."
"Prof Yr 1","","5","3.700","40.0","60.0",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","","5","3.700","40.0","60.0",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","Dept. Total","905","3.428","43.0","22.2","19.0","6.7","4.1","0.9","1.0","2.8","",".",".","",".","0.1","0.2",".",".","."
