"L&S","","","","","","","","","","","","","","","","","","","","",""
"AFRICAN LANGUAGES & LITERA Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"104
AFRICAN","","","","","","","","","","","","","","","","","","","","",""
"AFRICAN
Dept. Total
104","501","3.238","37.3","19.2","17.8","11.6","6.8","3.0","2.4","1.4","",".",".","",".","",".","0.4",".","0.2","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"104
AFRICAN","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","70","2.777","20.0","14.3","27.1","8.6","18.6","2.9","8.6",".","",".",".","",".","",".",".",".",".","."
"Sophomore","136","3.210","34.6","19.1","18.4","14.7","8.8","2.9","1.5",".","",".",".","",".","",".",".",".",".","."
"Junior","119","3.239","31.1","25.2","16.8","17.6","4.2","5.0",".",".","",".",".","",".","",".",".",".",".","."
"Senior","102","3.229","38.2","19.6","19.6","10.8","2.9","2.9","3.9","1.0","",".",".","",".","",".",".",".","1.0","."
"Undergraduates","427","3.155","32.1","20.1","19.7","13.6","7.7","3.5","2.8","0.2","",".",".","",".","",".",".",".","0.2","."
"Special","5","3.094","40.0","20.0","20.0",".","20.0",".",".",".","",".",".","",".","",".",".",".",".","."
"Graduate","68","3.863","69.1","13.2","5.9",".",".",".",".","8.8","",".",".","",".","",".","2.9",".",".","."
"Prof Yr 3","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Professionals","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Dept. Total","501","3.238","37.3","19.2","17.8","11.6","6.8","3.0","2.4","1.4","",".",".","",".","",".","0.4",".","0.2","."
