"","699
002","1","***","","","","","","","","","","",".",".","",".",".","",".",".","."
"","699
003","1","***","","","","","","","","","","",".",".","",".",".","",".",".","."
"","699
004","3","***","","","","","","","","","","",".",".","",".",".","",".",".","."
"Directed Study","Course Total","5","***","","","","","","","","","","","","","","","","","","",""
"JEWISH
510","Dept. Total","169","3.513","47.9","21.9","17.8","1.2","3.6","0.6","1.2","5.3","",".",".","",".","0.6","",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"510
JEWISH","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","10","3.143","20.0","30.0","30.0",".","20.0",".",".",".","",".",".","",".",".","",".",".",".","."
"Sophomore","","38","3.662","47.4","42.1","10.5",".",".",".",".",".","",".",".","",".",".","",".",".",".","."
"Junior","","44","3.483","47.7","18.2","22.7","2.3","4.5","2.3",".","2.3","",".",".","",".",".","",".",".",".","."
"Senior","","74","3.498","52.7","13.5","17.6","1.4","2.7",".","2.7","8.1","",".",".","",".","1.4","",".",".",".","."
"Undergraduates","","166","3.510","48.2","22.3","18.1","1.2","3.6","0.6","1.2","4.2","",".",".","",".","0.6","",".",".",".","."
"Special","","3","4.000","33.3",".",".",".",".",".",".","66.7","",".",".","",".",".","",".",".",".","."
"","Dept. Total","169","3.513","47.9","21.9","17.8","1.2","3.6","0.6","1.2","5.3","",".",".","",".","0.6","",".",".",".","."
