"L&S","","","","","","","","","","","","","","","","","","","","","",""
"WOMENS STUDIES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"963
WOMEN ST","","","","","","","","","","","","","","","","","","","","","",""
"WOMEN ST
963","Dept. Total","1272","3.457","39.5","29.2","19.3","5.4","2.4","0.9","0.9","1.4","",".",".","",".","",".","0.5","0.4","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"963
WOMEN ST","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","142","3.454","39.4","29.6","17.6","10.6","2.1","0.7",".",".","",".",".","",".","",".",".",".",".","."
"Sophomore","","251","3.392","32.3","33.5","22.3","7.2","2.4","0.8","0.8","0.4","",".",".","",".","",".",".","0.4",".","."
"Junior","","395","3.423","37.5","31.6","19.5","5.6","2.3","1.3","1.3","0.5","",".",".","",".","",".","0.3","0.3",".","."
"Senior","","452","3.500","43.1","26.1","18.8","3.1","2.4","0.7","0.9","2.9","",".",".","",".","",".","1.1","0.7","0.2","."
"Undergraduates","","1240","3.448","38.7","29.8","19.6","5.6","2.3","0.9","0.9","1.3","",".",".","",".","",".","0.5","0.4","0.1","."
"Special","","10","3.841","60.0","10.0",".",".","10.0",".",".","20.0","",".",".","",".","",".",".",".",".","."
"Graduate","","22","3.825","77.3","9.1","13.6",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"","Dept. Total","1272","3.457","39.5","29.2","19.3","5.4","2.4","0.9","0.9","1.4","",".",".","",".","",".","0.5","0.4","0.1","."
