"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"VET","","","","","","","","","","","","","","","","","","",""
"PATHO-BIOLOGICAL SCIENCES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"703
PATH-BIO","","","","","","","","","","","","","","","","","","",""
"514
Veterinary Parasitology","001","75","3.393","38.7","16.0","37.3","1.3","6.7",".",".",".",".",".",".",".",".",".",".","."
"515
Reg Vet Med & Public Health","001","78","3.897","80.8","17.9","1.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"518
Infctious Disease Pathobiol","001","75","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"561
Veterinary Systemic Path II","001","75","3.140","9.3","29.3","45.3","12.0","4.0",".",".",".",".",".",".",".",".",".",".","."
"562
Veterinary Clinic Pathology","001","75","3.287","22.7","32.0","29.3","12.0","4.0",".",".",".",".",".",".",".",".",".",".","."
"660
Vet Necropsy Rotation","001","33","4.000","63.6",".",".",".",".",".",".","36.4",".",".",".",".",".",".",".","."
"675","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"675","002","22","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"675","010","49","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Special Topics","Course Total","76","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"699","006","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","008","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","015","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","016","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","023","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","035","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","042","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","13","3.975","61.5","7.7",".",".",".",".",".","30.8",".",".",".",".",".",".",".","."
"775","001","15","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"775","002","11","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"775","003","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Externship","Course Total","31","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"875
Special Topics","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"PATH-BIO
703","Dept. Total","532","3.431","41.5","13.7","16.0","3.6","2.1",".",".","23.1",".",".",".",".",".",".",".","."
