"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"FOLKLORE PROGRAM","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"380
FOLKLORE","","","","","","","","","","","","","","","","","","",""
"Intro-Comparatv Ethnic Studies","102
001","24","3.771","66.7","20.8","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intro-Mus Cult of the World","103
001","9","3.778","77.8",".","22.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"The African Storyteller","210
001","59","2.810","25.4","10.2","15.3","20.3","18.6","5.1","3.4","1.7",".",".",".",".",".",".",".","."
"Intro to Turkish Folk Lit","279
001","25","3.640","40.0","48.0","12.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Lit in Trans-Icelandic Saga","346
001","21","3.146","14.3","33.3","28.6","14.3","9.5",".",".",".",".",".",".",".",".",".",".","."
"Dir Stdy-Folklore Undergrad","399
020","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Music of S.E. Asia","404
001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"American Indian Women","437
001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Sami Culture,Yesterday & Today","443
001","27","4.000","92.6",".",".",".",".",".",".","7.4",".",".",".",".",".",".",".","."
"Javanese Performance Repertory","453
001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Oral Tradition&Written Word","471
001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Practicum in Public Folklore","491
001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","530
002","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","530
003","7","3.786","85.7",".",".","14.3",".",".",".",".",".",".",".",".",".",".",".","."
"","530
005","13","3.292","23.1","30.8","23.1","7.7","7.7",".",".",".",".",".",".",".","7.7",".",".","."
"Topics in Folklore","Course Total","23","3.423","47.8","17.4","17.4","8.7","4.3",".",".",".",".",".",".",".","4.3",".",".","."
"Local Culture-Upper Midwest","540
001","44","3.649","50.0","13.6","18.2",".","2.3",".",".","15.9",".",".",".",".",".",".",".","."
"Folklore in a Digital Age","560
001","8","3.188",".","62.5","12.5","25.0",".",".",".",".",".",".",".",".",".",".",".","."
"","699
010","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
020","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independ Stdy-Folklore Grad","Course Total","2","***","","","","","","","","","","","","","","","",""
"FOLKLORE
380","Dept. Total","254","3.455","47.2","18.5","14.6","7.5","5.9","1.2","0.8","3.9",".",".",".",".","0.4",".",".","."
