"TERM : 1074","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar"
"Spring 2006-2007","","","","","","","","","","","","","","","","Institutional Reporting"
"","","","","University of Wisconsin - Madison","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","",""
"ALS","","","","","","","","","","","","","","","",""
"INTERDIS COURSES (C A L S)","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"494
INTER-AG","","","","","","","","","","","","","","","",""
"World Hunger & Malnutrition","350
001
13","3.292","30.8","30.8","15.4","7.7",".","7.7",".","7.7",".",".",".",".",".",".   
.   
."
"Special Topics","375
001
1","***","","","","","","","","","",".",".",".",".",".   
.   
."
"INTER-AG
494","14
Dept. Total","3.329","35.7","28.6","14.3","7.1",".","7.1",".","7.1",".",".",".",".","",".  
.  
.  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"494
INTER-AG","","","","","","","","","","","","","","","",""
"Senior","14","3.329","35.7","28.6","14.3","7.1",".","7.1",".","7.1",".",".",".",".","",".  
.  
.  
."
"Undergraduates","14","3.329","35.7","28.6","14.3","7.1",".","7.1",".","7.1",".",".",".",".","",".  
.  
.  
."
"","Dept. Total
14","3.329","35.7","28.6","14.3","7.1",".","7.1",".","7.1",".",".",".",".","",".  
.  
.  
."
"February 17, 2011","","","","","","","","","","","","","","","","Page 29 of 403"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","",""
"*** Please note: In order to protect student privacy, grade distributions for classes or class sections with fewer than five students have been redacted.","","","","","","","","","","","","","","","",""
