"ENGLISH","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"350
ENGLISH","","","","","","","","","","","","","","","","","","",""
"","100
001","18","3.528","38.9","38.9","11.1","11.1",".",".",".",".",".",".",".",".",".",".",".","."
"","100
002","19","3.500","36.8","31.6","26.3","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"","100
003","14","3.607","57.1","21.4","14.3",".","7.1",".",".",".",".",".",".",".",".",".",".","."
"","100
004","15","3.300","26.7","26.7","33.3","6.7","6.7",".",".",".",".",".",".",".",".",".",".","."
"","100
005","15","3.667","46.7","40.0","13.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
006","13","3.192","23.1","23.1","46.2",".",".","7.7",".",".",".",".",".",".",".",".",".","."
"","100
008","11","3.591","45.5","45.5",".",".","9.1",".",".",".",".",".",".",".",".",".",".","."
"","100
010","16","3.438","31.3","25.0","43.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
011","17","3.313","17.6","23.5","52.9",".",".",".",".",".",".",".",".",".",".",".",".","5.9"
"","100
012","16","3.719","68.8","12.5","12.5","6.3",".",".",".",".",".",".",".",".",".",".",".","."
"","100
013","18","3.222","27.8","38.9","16.7","5.6","5.6",".","5.6",".",".",".",".",".",".",".",".","."
"","100
014","14","3.643","42.9","42.9","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
015","16","3.375","43.8","31.3","12.5","6.3",".",".","6.3",".",".",".",".",".",".",".",".","."
"","100
016","18","3.444","66.7","22.2",".",".",".",".","11.1",".",".",".",".",".",".",".",".","."
"","100
017","18","3.500","33.3","33.3","33.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
018","17","3.618","41.2","47.1","5.9","5.9",".",".",".",".",".",".",".",".",".",".",".","."
"","100
019","18","3.611","55.6","11.1","33.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
020","18","3.778","61.1","33.3","5.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
022","18","3.639","44.4","50.0",".",".","5.6",".",".",".",".",".",".",".",".",".",".","."
"","100
023","19","3.763","63.2","26.3","10.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
024","18","3.778","94.4",".",".",".",".",".","5.6",".",".",".",".",".",".",".",".","."
"","100
025","17","3.676","35.3","64.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
026","18","3.667","38.9","55.6","5.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
028","19","3.579","36.8","42.1","21.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
029","19","3.763","57.9","36.8","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
030","11","3.273","45.5","18.2","27.3",".",".",".","9.1",".",".",".",".",".",".",".",".","."
"","100
031","16","3.563","50.0","25.0","18.8",".","6.3",".",".",".",".",".",".",".",".",".",".","."
"","100
032","18","3.722","50.0","44.4","5.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
033","18","3.278","5.6","55.6","33.3",".","5.6",".",".",".",".",".",".",".",".",".",".","."
"","100
034","17","3.265","35.3","41.2","5.9",".","11.8",".","5.9",".",".",".",".",".",".",".",".","."
"","035
100","16","3.344","56.3","12.5","6.3","6.3","12.5","6.3",".",".",".",".",".",".",".",".",".","."
"","100
036","14","2.964","7.1","35.7","35.7","14.3",".",".","7.1",".",".",".",".",".",".",".",".","."
"","100
039","10","3.700","40.0","60.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
040","17","3.206","29.4","17.6","35.3",".","17.6",".",".",".",".",".",".",".",".",".",".","."
"","041
100","16","3.533","31.3","37.5","25.0",".",".",".",".",".",".",".",".",".",".",".",".","6.3"
"","100
043","18","3.500","33.3","44.4","11.1","11.1",".",".",".",".",".",".",".",".",".",".",".","."
"","100
044","20","3.625","60.0","15.0","15.0","10.0",".",".",".",".",".",".",".",".",".",".",".","."
"","100
045","18","3.667","50.0","33.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
046","18","3.778","66.7","22.2","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
047","19","3.658","57.9","31.6",".","5.3","5.3",".",".",".",".",".",".",".",".",".",".","."
"","100
048","18","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Freshman Composition","Course Total","683","3.540","44.9","32.8","16.0","2.3","2.2","0.3","1.2",".",".",".",".",".",".",".",".","0.3"
"","110
001","9","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","110
002","7","",".",".",".",".",".",".",".",".",".","85.7","14.3",".",".",".",".","."
"","110
003","10","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Intensv English as 2nd Lang","Course Total","26","",".",".",".",".",".",".",".",".",".","96.2","3.8",".",".",".",".","."
