"","999
047","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
065","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
087","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Advanced Independent Study","Course Total","14","4.000","71.4",".",".",".",".",".",".","21.4","",".",".","",".",".","7.1",".",".","."
"NURSING
692","Dept. Total","1814","3.745","63.0","21.8","8.0","1.8","0.4","0.1","0.1","4.5","",".",".","",".","0.1","0.2",".","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"692
NURSING","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","37","3.919","91.9",".","8.1",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","70","3.856","90.0","5.7",".",".","1.4","1.4","1.4",".","",".",".","",".",".",".",".",".","."
"Junior","","236","3.686","58.5","27.5","11.9","1.7","0.4",".",".",".","",".",".","",".",".",".",".",".","."
"Senior","","1030","3.716","61.7","25.1","9.8","2.6","0.5","0.1","0.1",".","",".",".","",".",".",".",".",".","."
"Undergraduates","","1373","3.719","63.4","23.9","9.6","2.3","0.5","0.1","0.1",".","",".",".","",".",".",".",".",".","."
"Special","","24","3.791","58.3","25.0","4.2",".",".",".",".","8.3","",".",".","",".",".","4.2",".",".","."
"Graduate","","409","3.870","62.1","14.2","2.9","0.2",".",".",".","19.6","",".",".","",".","0.5","0.2",".","0.2","."
"Prof Yr 4","","8","3.786","50.0","37.5",".",".",".",".",".",".","",".",".","",".",".","12.5",".",".","."
"Professionals","","8","3.786","50.0","37.5",".",".",".",".",".",".","",".",".","",".",".","12.5",".",".","."
"","Dept. Total","1814","3.745","63.0","21.8","8.0","1.8","0.4","0.1","0.1","4.5","",".",".","",".","0.1","0.2",".","0.1","."
