"ELECTRICAL AND COMPUTER E Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"320
E C E","","","","","","","","","","","","","","","","","","","",""
"453
Embedded Microproc System Dsgn","001","","24","3.563","41.7","33.3","20.8","4.2",".",".",".",".",".",".",".",".",".",".",".","."
"466
Electronics of Solids","001","","7","3.429","42.9","14.3","28.6","14.3",".",".",".",".",".",".",".",".",".",".",".","."
"491","018","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"491","058","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Design Project","Course Total","","4","***","","","","","","","","","","","","","","","",""
"511","002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"511","003","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Synchronous Machines","Course Total","","6","3.333","33.3","33.3","16.7",".","16.7",".",".",".",".",".",".",".",".",".",".","."
"525
Introduction to Plasmas","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"537
Communication Networks","001","","21","3.333","47.6","19.0","14.3","9.5","4.8",".","4.8",".",".",".",".",".",".",".",".","."
"546
Lasers","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"549
IC Fabrication Lab","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"551
Digital Sys Design & Synthesis","001","","34","3.250","26.5","26.5","17.6","14.7","8.8",".",".","5.9",".",".",".",".",".",".",".","."
"552
Intro-Computer Architecture","001","","27","3.222","18.5","37.0","22.2","14.8","7.4",".",".",".",".",".",".",".",".",".",".","."
"554
Digital Engineering Lab","001","","20","3.450","40.0","30.0","15.0","10.0","5.0",".",".",".",".",".",".",".",".",".",".","."
"556
Dsgn Automation Digital Sys","001","","28","3.304","39.3","25.0","17.9","7.1","7.1",".","3.6",".",".",".",".",".",".",".",".","."
"577
Automatic Controls Lab","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"641
Intro to Error-Correctng Codes","001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","004","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","006","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","008","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","013","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","014","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","015","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","018","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","021","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","032","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","033","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","035","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","042","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","044","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","049","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","061","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","066","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Independent Study","Course Total","","21","3.885","81.0","14.3","4.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"702
Grad Cooperative Educ Program","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"711","002","","12","3.500","33.3","41.7","16.7","8.3",".",".",".",".",".",".",".",".",".",".",".","."
"711","003","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"711","004","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Dynamcs& Control-AC Drives","Course Total","","17","3.529","35.3","41.2","17.6","5.9",".",".",".",".",".",".",".",".",".",".",".","."
"713
Electrmgntc Dsgn-AC Machins","004","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"724
Waves&Instabilities-Plasmas","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"731
Adv Power System Analysis","001","","9","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
