"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","",""
"INTERNATIONAL STUDIES","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"504
INTL ST","","","","","","","","","","","","","","","","","","","",""
"Topics in Global Security","601
001","","14","4.000","92.9",".",".",".",".",".",".",".",".",".",".",".","7.1",".",".","."
"","602
001","","29","3.276","31.0","31.0","13.8","10.3","13.8",".",".",".",".",".",".",".",".",".",".","."
"","602
002","","14","3.643","50.0","28.6","21.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"Topics-Intl Pol Econ&Pol St","Course Total","","43","3.395","37.2","30.2","16.3","7.0","9.3",".",".",".",".",".",".",".",".",".",".","."
"Topics:Culture-Age of Globlztn","603
001","","20","3.875","80.0","15.0","5.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","620
001","","21","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","620
002","","24","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","620
003","","18","",".",".",".",".",".",".",".",".",".","94.4",".",".",".",".","5.6","."
"Topics-International Studies","Course Total","","63","",".",".",".",".",".",".",".",".",".","98.4",".",".",".",".","1.6","."
