"Folklore in a Digital Age","560
001","8","3.188",".","62.5","12.5","25.0",".",".",".",".",".","",".",".","",".","",".",".",".","."
"","699
010","1","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"","699
020","1","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"Independ Stdy-Folklore Grad","Course Total","2","***","","","","","","","","","","","","","","","","","","",""
"FOLKLORE
380","Dept. Total","254","3.455","47.2","18.5","14.6","7.5","5.9","1.2","0.8","3.9","",".",".","",".","",".","0.4",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"380
FOLKLORE","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","23","2.722","21.7","13.0","21.7","8.7","17.4","13.0","4.3",".","",".",".","",".","",".",".",".",".","."
"Sophomore","","43","3.554","55.8","14.0","11.6","9.3","7.0",".",".","2.3","",".",".","",".","",".",".",".",".","."
"Junior","","60","3.508","41.7","28.3","15.0","6.7","5.0",".",".","3.3","",".",".","",".","",".",".",".",".","."
"Senior","","122","3.519","49.2","17.2","14.8","7.4","4.1",".","0.8","5.7","",".",".","",".","",".","0.8",".",".","."
"Undergraduates","","248","3.446","46.0","19.0","14.9","7.7","6.0","1.2","0.8","4.0","",".",".","",".","",".","0.4",".",".","."
"Graduate","","6","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"","Dept. Total","254","3.455","47.2","18.5","14.6","7.5","5.9","1.2","0.8","3.9","",".",".","",".","",".","0.4",".",".","."
