"INTERDIS COURSES (L & S)","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"502
INTER-LS","","","","","","","","","","","","","","","","","","",""
"Honors Interdis Reading Course","185
001","13","3.923","84.6","15.4",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intro Les, Gay, Bi, Trnsgen St","200
001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","250
001","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","250
002","9","3.841","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","250
003","15","3.853","80.0","13.3","6.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"","250
004","12","3.839","75.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","250
005","10","3.804","60.0","40.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","250
006","13","3.889","76.9","7.7","7.7",".",".",".",".",".",".",".",".",".",".",".","7.7","."
"","250
007","11","3.920","81.8","18.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","250
008","9","3.882","77.8","22.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","250
009","13","3.871","76.9","23.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Undergrad Research Experience","Course Total","100","3.875","77.0","20.0","2.0",".",".",".",".",".",".",".",".",".",".",".","1.0","."
"","701
001","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","701
002","6","3.800","83.3",".","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Topics: Grad Stdts in Teaching","Course Total","13","3.917","92.3",".","7.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"INTER-LS
502","Dept. Total","131","3.826","77.9","17.6","2.3",".","0.8",".","0.8",".",".",".",".",".",".",".","0.8","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"502
INTER-LS","","","","","","","","","","","","","","","","","","",""
"Freshmen","","17","3.833","64.7","23.5","5.9",".",".",".",".",".",".",".",".",".",".",".","5.9","."
"Sophomore","","50","3.880","78.0","22.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Junior","","41","3.857","85.4","9.8","2.4",".","2.4",".",".",".",".",".",".",".",".",".",".","."
"Senior","","10","3.320","50.0","40.0",".",".",".",".","10.0",".",".",".",".",".",".",".",".","."
"Undergraduates","","118","3.814","76.3","19.5","1.7",".","0.8",".","0.8",".",".",".",".",".",".",".","0.8","."
"Graduate","","13","3.917","92.3",".","7.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","131","3.826","77.9","17.6","2.3",".","0.8",".","0.8",".",".",".",".",".",".",".","0.8","."
