"","999
003","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
015","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
022","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Independent Reading","Course Total","3","***","","","","","","","","","","","","","","","","","",""
"KINES
742","Dept. Total","667","3.671","58.9","19.9","13.0","2.5","1.2","0.1","0.3","1.8","",".","1.3","",".","0.6","0.1",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"742
KINES","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","30","3.280","33.3","30.0","16.7","13.3","6.7",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","46","3.534","45.7","28.3","21.7","2.2","2.2",".",".",".","",".",".","",".",".",".",".",".","."
"Junior","","107","3.632","55.1","29.9","10.3","1.9","0.9",".","1.9",".","",".",".","",".",".",".",".",".","."
"Senior","","422","3.696","64.5","17.5","14.0","2.4","0.7","0.2",".","0.5","",".",".","",".",".","0.2",".",".","."
"Undergraduates","","605","3.665","59.8","21.2","14.0","2.8","1.2","0.2","0.3","0.3","",".",".","",".",".","0.2",".",".","."
"Special","","15","3.712","60.0","26.7","6.7",".",".",".",".","6.7","",".",".","",".",".",".",".",".","."
"Graduate","","46","3.844","47.8","2.2","2.2",".","2.2",".",".","17.4","",".","19.6","",".","8.7",".",".",".","."
"Prof Yr 1","","1","",".",".",".",".",".",".",".","100.0","",".",".","",".",".",".",".",".","."
"Professionals","","1","",".",".",".",".",".",".",".","100.0","",".",".","",".",".",".",".",".","."
"","Dept. Total","667","3.671","58.9","19.9","13.0","2.5","1.2","0.1","0.3","1.8","",".","1.3","",".","0.6","0.1",".",".","."
