"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"International Acad Prgms-SAB","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"SAB
STDYABRD","","","","","","","","","","","","","","","","","","",""
"106
Topics in Humanities","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"170","001","24","3.470","4.2","41.7","8.3",".",".",".",".","45.8",".",".",".",".",".",".",".","."
"170","002","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Interdivisional Topics","Course Total","29","3.470","3.4","34.5","6.9",".",".",".",".","55.2",".",".",".",".",".",".",".","."
"176
Interdivisional Topics","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"306","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"306","010","3","***","","","","","","","","","",".",".",".",".",".",".","."
"306","012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"306","014","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Topics in Humanities","Course Total","6","3.412","16.7","33.3","16.7","16.7",".",".",".","16.7",".",".",".",".",".",".",".","."
"316
Topics in Literature","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"336","000A","1","***","","","","","","","","","",".",".",".",".",".",".","."
"336","000B","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","Section Total","2","3.500",".","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"336","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"336","007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"336","016","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Topics in Social Science","Course Total","8","3.700","37.5","62.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"370","002","24","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"370","003","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Interdivisional Topics","Course Total","26","4.000","7.7",".",".",".",".",".",".","92.3",".",".",".",".",".",".",".","."
"376","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"376","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Interdivisional Topics","Course Total","3","***","","","","","","","","","","","","","","","",""
"536
Topics in Social Science","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"STDYABRD
SAB","Dept. Total","76","3.585","13.2","27.6","3.9","1.3",".",".",".","53.9",".",".",".",".",".",".",".","."
