"LAFOLLETTE SCHOOL PUB AFF Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"826
PUB AFFR","","","","","","","","","","","","","","","","","","","","","",""
"548
001
Economics of Health Care","4","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"799
002","1","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"799
003","1","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"799
004","1","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"799
007","1","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"799
010","1","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"799
015","1","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"Course Total
Independent Reading","6","4.000","33.3",".",".",".",".",".",".","50.0","",".",".","",".","",".","",".",".",".","16.7"
"819
001
Quant Methods-Public Policy","30","3.600","40.0","43.3","13.3","3.3",".",".",".",".",".","",".",".","",".","",".","",".",".","."
"827
001
Administrative Internship","2","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"869
001
Intro to Policy Analysis","28","3.786","57.1","42.9",".",".",".",".",".",".",".","",".",".","",".","",".","",".",".","."
"874
001
Policy-Making Process","15","3.267","13.3","73.3",".","6.7",".",".","6.7",".",".","",".",".","",".","",".","",".",".","."
"881
001
Benefit-Cost Analysis","13","3.792","61.5","23.1","7.7",".",".",".",".",".",".","",".",".","",".","",".","",".",".","7.7"
"882
001
Pub Assistance Policy&Mgmt","17","3.824","64.7","35.3",".",".",".",".",".",".",".","",".",".","",".","",".","",".",".","."
"885
001
Advanced Public Management","16","3.938","87.5","12.5",".",".",".",".",".",".",".","",".",".","",".","",".","",".",".","."
"890
001
Fed Budget&Tax Policy&Admin","20","3.526","25.0","55.0","10.0","5.0",".",".",".","5.0",".","",".",".","",".","",".","",".",".","."
"974
002
Topics in Public Affairs","25","3.652","40.0","40.0","12.0",".",".",".",".","4.0",".","",".",".","",".","",".","",".",".","4.0"
"PUB AFFR
Dept. Total
826","176","3.642","45.5","39.8","5.7","1.7","0.6","0.6","0.6","4.0","",".",".","",".","",".","",".",".",".","1.7"
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"826
PUB AFFR","","","","","","","","","","","","","","","","","","","","","",""
"Senior","3","2.667",".","66.7",".",".",".","33.3",".",".","",".",".","",".","",".","",".",".",".","."
"Undergraduates","3","2.667",".","66.7",".",".",".","33.3",".",".","",".",".","",".","",".","",".",".",".","."
"Special","5","3.500",".","100.0",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Graduate","155","3.662","47.1","36.8","6.5","1.9","0.6",".","0.6","4.5","",".",".","",".","",".","",".",".",".","1.9"
"Prof Yr 2","11","3.773","54.5","45.5",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Prof Yr 3","2","3.750","50.0","50.0",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Professionals","13","3.769","53.8","46.2",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Dept. Total","176","3.642","45.5","39.8","5.7","1.7","0.6","0.6","0.6","4.0","",".",".","",".","",".","",".",".",".","1.7"
