"","","Grades","GPA","","","","","","","","","","","","","","","",""
"494","INTER-AG","","","","","","","","","","","","","","","","","",""
"","Ways of Knowing Biology","151
001
26","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","World Hunger & Malnutrition","350
001
1","***","","","","","","","","","",".",".",".",".",".",".","."
"494","INTER-AG","27
Dept. Total","3.500",".","3.7",".",".",".",".",".",".",".","96.3",".",".",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"494","INTER-AG","","","","","","","","","","","","","","","","","",""
"","Freshmen","8","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","Sophomore","17","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","Junior","1","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","Senior","1","3.500",".","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","Undergraduates","27","3.500",".","3.7",".",".",".",".",".",".",".","96.3",".",".",".",".",".","."
"","","Dept. Total
27","3.500",".","3.7",".",".",".",".",".",".",".","96.3",".",".",".",".",".","."
