"Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"999","027","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","031","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"999","034","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"999","042","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","044","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"999","045","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"999","057","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","058","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"999","067","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"999","076","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"999","201","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","Course Total","","53","3.960","92.5","3.8","1.9",".",".",".",".",".",".",".",".",".",".",".",".","1.9"
