"ELECTRICAL AND COMPUTER E Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"320
E C E","","","","","","","","","","","","","","","","","","","",""
"555
Digital Circuits&Components","001","","87","3.169","24.1","25.3","27.6","10.3","8.0","3.4",".","1.1",".",".",".",".",".",".",".","."
"699","002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","006","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","014","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","017","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","020","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"699","024","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","030","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","040","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","056","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","067","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Independent Study","Course Total","","15","3.971","93.3",".","6.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"711","001","","8","3.813","62.5","37.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"711","002","","8","3.786","50.0","37.5",".",".",".",".",".",".",".",".",".",".",".",".",".","12.5"
"Dynamcs& Control-AC Drives","Course Total","","16","3.800","56.3","37.5",".",".",".",".",".",".",".",".",".",".",".",".",".","6.3"
"714
Utilty Appl-Powr Electroncs","001","","11","3.864","72.7","27.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"726
Plasma Magnetohydrodynamics","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"729
Thry-Info Proc&Transmission","001","","11","3.700","45.5","36.4","9.1",".",".",".",".","9.1",".",".",".",".",".",".",".","."
"730
Probability&Stochastic Proc","001","","10","3.778","50.0","40.0",".",".",".",".",".","10.0",".",".",".",".",".",".",".","."
"732
Adv Digital Signal Procesng","001","","12","3.500","41.7","16.7","41.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"733
Comput Meths-Lg Sparse Sys","001","","8","3.438","25.0","62.5",".",".","12.5",".",".",".",".",".",".",".",".",".",".","."
"739","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"739","003","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Adv Automation & Robotics","Course Total","","2","***","","","","","","","","","","","","","","","",""
"744
Microwave Circuits&Devices","001","","17","3.471","35.3","29.4","29.4","5.9",".",".",".",".",".",".",".",".",".",".",".","."
"750
Real-time Computing Systems","001","","16","3.469","31.3","31.3","37.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"751
Algorithmic Logic Design","001","","20","3.400","35.0","15.0","45.0","5.0",".",".",".",".",".",".",".",".",".",".",".","."
"752
Adv Computer Architecture I","001","","19","3.421","26.3","36.8","31.6","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"757
Adv Computr Architecture II","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"790","002","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","004","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","008","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","013","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","014","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","016","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"790","017","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","018","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"790","021","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","023","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","024","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","029","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"790","030","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","035","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","040","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"March 29, 2013","","","","","","","","","","","","","","","","","","","Page 119 of 375",""
