"L&S","","","","","","","","","","","","","","","","","","","","","","",""
"WOMENS STUDIES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"963
WOMEN ST","","","","","","","","","","","","","","","","","","","","","","",""
"WOMEN ST
963","Dept. Total","1141","3.398","35.0","26.9","23.8","8.6","2.4","0.8","0.4","1.8","",".",".","",".","",".","",".","0.2",".","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"963
WOMEN ST","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","108","3.189","21.3","24.1","36.1","13.0","4.6",".","0.9",".","",".",".","",".","",".","",".",".",".","."
"Sophomore","","293","3.315","28.0","28.0","32.1","7.2","3.1","1.0","0.7",".","",".",".","",".","",".","",".",".",".","."
"Junior","","287","3.382","34.1","27.5","25.8","8.7","2.1","0.7","0.7",".","",".",".","",".","",".","",".","0.3",".","."
"Senior","","404","3.483","40.1","28.5","15.1","9.4","1.5","1.0",".","4.2","",".",".","",".","",".","",".","0.2",".","."
"Undergraduates","","1092","3.381","33.4","27.7","24.5","9.0","2.4","0.8","0.5","1.6","",".",".","",".","",".","",".","0.2",".","."
"Special","","10","3.500","30.0","20.0",".",".","10.0",".",".","30.0","",".",".","",".","",".","",".",".",".","10.0"
"Graduate","","39","3.855","79.5","7.7","10.3",".",".",".",".","2.6","",".",".","",".","",".","",".",".",".","."
"","Dept. Total","1141","3.398","35.0","26.9","23.8","8.6","2.4","0.8","0.4","1.8","",".",".","",".","",".","",".","0.2",".","0.1"
