"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","",""
"CLINICAL LABORATORY SCIEN","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"628
CLNLABSC","","","","","","","","","","","","","","","","","","",""
"Prin of Clin Lab Instr I","404
001","21","3.095","23.8","19.0","23.8","19.0","14.3",".",".",".",".",".",".",".",".",".",".","."
"Hematology-The White Cell","513
001","15","3.367","13.3","53.3","26.7","6.7",".",".",".",".",".",".",".",".",".",".",".","."
"Hemostasis and Coagulation","514
001","15","3.233","20.0","26.7","33.3","20.0",".",".",".",".",".",".",".",".",".",".",".","."
"Select,Eval,&Cntrl Lab Meth","520
001","15","3.267","33.3","6.7","46.7","6.7","6.7",".",".",".",".",".",".",".",".",".",".","."
"Chem-Specl Meth&Instrmntn","522
001","15","3.333","20.0","26.7","53.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Chemistry-Toxicology","523
001","15","3.467","13.3","66.7","20.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Chemistry-Endocrine Methods","524
001","15","3.700","53.3","33.3","13.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Microbio-Mycolgy/Parasitlgy","532
001","15","3.333","46.7",".","40.0",".","13.3",".",".",".",".",".",".",".",".",".",".","."
"Clin Immunol & Applied Tech","560
001","15","3.533","33.3","40.0","26.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Clinical Lab Practice","572
001","15","3.900","80.0","20.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"CLNLABSC
628","Dept. Total","156","3.350","33.3","28.8","28.2","5.8","3.8",".",".",".",".",".",".",".",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"628
CLNLABSC","","","","","","","","","","","","","","","","","","",""
"Junior","","8","3.250","37.5","12.5","25.0","12.5","12.5",".",".",".",".",".",".",".",".",".",".","."
