"MATHEMATICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"600
MATH","","","","","","","","","","","","","","","","","","",""
"","101
002","19","2.316","10.5","10.5","15.8","10.5","36.8","5.3","10.5",".",".",".",".",".",".",".",".","."
"","101
003","18","2.167","11.1","11.1","22.2",".","27.8","11.1","16.7",".",".",".",".",".",".",".",".","."
"","101
006","16","2.219","12.5","12.5","12.5","6.3","37.5",".","18.8",".",".",".",".",".",".",".",".","."
"","101
007","17","2.344","17.6","5.9","23.5",".","17.6","23.5","5.9","5.9",".",".",".",".",".",".",".","."
"Intermediate Algebra","Course Total","70","2.261","12.9","10.0","18.6","4.3","30.0","10.0","12.9","1.4",".",".",".",".",".",".",".","."
"","112
001","17","1.882",".","5.9","23.5","5.9","35.3","11.8","17.6",".",".",".",".",".",".",".",".","."
"","112
002","17","2.529","17.6","17.6","17.6","5.9","17.6","17.6","5.9",".",".",".",".",".",".",".",".","."
"","112
006","20","2.737","20.0","10.0","15.0","10.0","35.0","5.0",".",".",".",".",".",".",".","5.0",".","."
"","112
007","14","2.385","21.4",".","14.3",".","35.7","21.4",".",".",".",".",".",".",".","7.1",".","."
"","112
009","20","1.950","5.0",".","10.0",".","70.0","5.0","10.0",".",".",".",".",".",".",".",".","."
"","112
010","20","2.350",".","20.0","25.0","10.0","20.0","25.0",".",".",".",".",".",".",".",".",".","."
"","112
011","18","1.563",".","5.6","5.6","16.7","22.2","16.7","22.2","5.6",".",".",".",".",".","5.6",".","."
"","013
112","18","2.111","5.6","5.6","22.2","5.6","33.3","22.2","5.6",".",".",".",".",".",".",".",".","."
"","112
014","22","2.795","31.8","9.1","13.6","4.5","31.8","4.5","4.5",".",".",".",".",".",".",".",".","."
"","016
112","22","1.705",".","4.5","9.1",".","54.5","18.2","13.6",".",".",".",".",".",".",".",".","."
"","112
017","21","2.095","9.5","9.5","14.3","19.0","14.3","19.0","14.3",".",".",".",".",".",".",".",".","."
"","112
018","19","2.053","10.5","10.5","10.5",".","26.3","42.1",".",".",".",".",".",".",".",".",".","."
"","112
020","20","1.921","10.0",".","5.0","5.0","45.0","25.0","5.0",".",".",".",".",".",".","5.0",".","."
"","112
021","19","2.316","10.5","10.5","36.8",".","15.8","10.5","15.8",".",".",".",".",".",".",".",".","."
"","022
112","21","2.024","4.8","4.8","28.6",".","33.3","14.3","14.3",".",".",".",".",".",".",".",".","."
"","026
112","15","2.400","26.7",".","13.3",".","40.0","13.3","6.7",".",".",".",".",".",".",".",".","."
"","112
027","14","1.333",".",".","14.3",".","21.4","28.6","21.4",".",".",".",".",".",".","14.3",".","."
"Algebra","Course Total","317","2.142","10.1","6.9","16.4","5.0","32.8","17.4","9.1","0.3",".",".",".",".",".","1.9",".","."
"","113
002","20","2.525","25.0","5.0","35.0",".","5.0","20.0","10.0",".",".",".",".",".",".",".",".","."
"","003
113","19","2.289","15.8","5.3","26.3",".","21.1","26.3","5.3",".",".",".",".",".",".",".",".","."
"","113
004","16","1.531",".",".","6.3","6.3","50.0","18.8","18.8",".",".",".",".",".",".",".",".","."
"","006
113","12","2.542","25.0","8.3","33.3",".","8.3","8.3","16.7",".",".",".",".",".",".",".",".","."
"","007
113","15","2.967","33.3","6.7","33.3","13.3",".","6.7","6.7",".",".",".",".",".",".",".",".","."
"","113
008","18","2.278","5.6",".","33.3",".","44.4","16.7",".",".",".",".",".",".",".",".",".","."
"","009
113","12","1.833",".",".","16.7",".","50.0","33.3",".",".",".",".",".",".",".",".",".","."
"","113
010","14","2.750","50.0",".",".","7.1","14.3","28.6",".",".",".",".",".",".",".",".",".","."
"","113
011","19","2.737","31.6","10.5","15.8",".","26.3","10.5","5.3",".",".",".",".",".",".",".",".","."
"","113
012","21","2.190","19.0","9.5","19.0",".","14.3","23.8","14.3",".",".",".",".",".",".",".",".","."
"","013
113","21","2.190","14.3",".","23.8","19.0","14.3","14.3","14.3",".",".",".",".",".",".",".",".","."
"","014
113","34","3.147","35.3","8.8","23.5","14.7","17.6",".",".",".",".",".",".",".",".",".",".","."
"","113
015","14","2.929","35.7","7.1","28.6","7.1","7.1","7.1","7.1",".",".",".",".",".",".",".",".","."
"","016
113","19","2.579","15.8","21.1","10.5",".","42.1","5.3","5.3",".",".",".",".",".",".",".",".","."
"","113
017","19","1.763","10.5","5.3","15.8",".","26.3","15.8","26.3",".",".",".",".",".",".",".",".","."
"","018
113","19","1.974","10.5",".","21.1","5.3","26.3","26.3","10.5",".",".",".",".",".",".",".",".","."
"","113
019","19","2.553","15.8",".","31.6","5.3","36.8","10.5",".",".",".",".",".",".",".",".",".","."
"","113
020","15","1.833","6.7","6.7","13.3",".","33.3","26.7","13.3",".",".",".",".",".",".",".",".","."
"","113
021","17","2.031","5.9","5.9","23.5",".","35.3","5.9","17.6",".",".",".",".",".",".","5.9",".","."
"","113
022","20","2.550","20.0","5.0","20.0","5.0","35.0","15.0",".",".",".",".",".",".",".",".",".","."
"","113
023","18","2.083",".","5.6","11.1","33.3","27.8","16.7","5.6",".",".",".",".",".",".",".",".","."
"","113
024","14","1.893",".",".","28.6","7.1","28.6","28.6","7.1",".",".",".",".",".",".",".",".","."
"","113
025","16","2.563","25.0",".","37.5",".","12.5","18.8","6.3",".",".",".",".",".",".",".",".","."
"March 29, 2013","","","","","","","","","","","","","","","","","","Page 243 of 375",""
