"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"GEOLOGY & GEOPHYSICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"420
GEOLOGY","","","","","","","","","","","","","","","","","","",""
"699","012","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","018","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","024","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","7","3.308","71.4","14.3",".",".",".",".","14.3",".",".",".",".",".",".",".",".","."
"722
Quaternary Pollen Anal I","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"724
Groundwater Flow Modeling","001","16","3.567","50.0","12.5","25.0","6.3",".",".",".",".",".",".",".",".",".",".","6.3","."
"737
Conducted Field Trip","001","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"771
Igneous Petrology","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"797
Tectonophysics","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"875","001","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"875","002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Topics in Geology","Course Total","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"916
Metallic Mineral Deposits","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"920
Glacial & Pleistocene Geol","001","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"929
Seminar-Hydrogeology","001","13","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","002","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","005","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","006","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","008","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","009","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","010","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","012","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","016","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","017","6","4.000","50.0",".",".",".",".",".",".","16.7",".",".",".","33.3",".",".",".","."
"990","018","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","020","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","022","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","023","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","024","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","026","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","027","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","40","3.946","52.5","5.0",".",".",".",".",".","17.5",".",".",".","25.0",".",".",".","."
"999","009","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","015","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","018","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","019","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Adv Independent Reading","Course Total","4","***","","","","","","","","","","","","","","","",""
