"ALS","","","","","","","","","","","","","","","","","","","","","",""
"FOREST AND WILDLIFE ECOLO","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"396
F&W ECOL","","","","","","","","","","","","","","","","","","","","","",""
"Research and Thesis","Course Total","41","3.923","73.2","4.9","2.4",".","2.4",".",".","12.2","",".",".","",".","4.9","",".",".",".","."
"F&W ECOL
396","Dept. Total","429","3.276","32.9","16.1","29.4","7.7","5.8","2.3","1.2","4.2","",".",".","",".","0.5","",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"396
F&W ECOL","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","51","2.745","5.9","11.8","43.1","15.7","19.6","2.0","2.0",".","",".",".","",".",".","",".",".",".","."
"Sophomore","","59","3.202","20.3","16.9","49.2","8.5","3.4","1.7",".",".","",".",".","",".",".","",".",".",".","."
"Junior","","66","2.931","30.3","12.1","30.3","13.6","6.1","4.5","3.0",".","",".",".","",".",".","",".",".",".","."
"Senior","","120","3.076","23.3","22.5","33.3","7.5","6.7","4.2","1.7","0.8","",".",".","",".",".","",".",".",".","."
"Undergraduates","","296","3.012","21.3","17.2","37.5","10.5","8.1","3.4","1.7","0.3","",".",".","",".",".","",".",".",".","."
"Special","","8","3.393","25.0","12.5","25.0",".",".",".",".","37.5","",".",".","",".",".","",".",".",".","."
"Graduate","","125","3.753","60.8","13.6","10.4","1.6","0.8",".",".","11.2","",".",".","",".","1.6","",".",".",".","."
"","Dept. Total","429","3.276","32.9","16.1","29.4","7.7","5.8","2.3","1.2","4.2","",".",".","",".","0.5","",".",".",".","."
