"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"JEWISH STUDIES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"510
JEWISH","","","","","","","","","","","","","","","","","","",""
"The Jew in Russ Lit in Tran","225
001","15","3.607","46.7","20.0","26.7",".",".",".",".",".",".",".",".",".",".","6.7",".","."
"Yiddish Lit-US (in Transl)","279
001","33","3.141","3.0","39.4","51.5",".",".",".","3.0",".",".",".",".",".",".",".","3.0","."
"Women in 20th C. Jewish Lit","355
001","9","3.389","11.1","55.6","33.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Topics-Jewish Civilization","371
001","22","3.702","68.2",".","27.3",".",".",".",".","4.5",".",".",".",".",".",".",".","."
"Jewish Cultural History","471
001","64","2.539","15.6","3.1","28.1","6.3","25.0","14.1","1.6","6.3",".",".",".",".",".",".",".","."
"Topics in Jewish Studies","490
201","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Germn-Jewsh Cltr Since 18c","510
001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","699
005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"JEWISH
510","Dept. Total","149","3.033","24.8","17.4","32.2","2.7","10.7","6.0","1.3","3.4",".",".",".",".",".","0.7","0.7","."
