"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","","","",""
"RELIGIOUS STUDIES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"856
RELIG ST","","","","","","","","","","","","","","","","","","","","","","",""
"Genres-Westrn Relig Writing","236
001","47","3.200","21.3","31.9","29.8","6.4","2.1",".","4.3",".",".","",".",".","",".","",".","","2.1",".","2.1"
"Intro-Sufism(Islamic Mystc)","444
001","21","3.333","14.3","38.1","47.6",".",".",".",".",".",".","",".",".","",".","",".","",".",".","."
"Hist-Japn Buddhism 550-1333","455
001","5","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"Goddesses & Feminine Powers","464
001","20","3.250","25.0","25.0","25.0","10.0",".","5.0",".","10.0",".","",".",".","",".","",".","",".",".","."
"Prob&Meth-Study of Religion","616
001","11","3.875","63.6",".","9.1",".",".",".",".","18.2",".","",".",".","",".","",".","","9.1",".","."
"RELIG ST
856","Dept. Total","104","3.335","28.8","26.9","28.8","4.8","1.0","1.0","1.9","3.8","",".",".","",".","",".","",".","1.9",".","1.0"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"856
RELIG ST","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","23","3.159","21.7","26.1","34.8","4.3","4.3",".","4.3",".","",".",".","",".","",".","",".","4.3",".","."
"Sophomore","","19","3.250","21.1","47.4","10.5","10.5",".",".","5.3",".","",".",".","",".","",".","",".",".",".","5.3"
"Junior","","18","3.361","22.2","27.8","50.0",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Senior","","32","3.268","21.9","21.9","34.4","6.3",".","3.1",".","9.4","",".",".","",".","",".","",".","3.1",".","."
"Undergraduates","","92","3.256","21.7","29.3","32.6","5.4","1.1","1.1","2.2","3.3","",".",".","",".","",".","",".","2.2",".","1.1"
"Special","","1","3.500",".","100.0",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Graduate","","11","4.000","90.9",".",".",".",".",".",".","9.1","",".",".","",".","",".","",".",".",".","."
"","Dept. Total","104","3.335","28.8","26.9","28.8","4.8","1.0","1.0","1.9","3.8","",".",".","",".","",".","",".","1.9",".","1.0"
