"ENGLISH","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"350
ENGLISH","","","","","","","","","","","","","","","","","","",""
"","100
001","16","3.625","43.8","43.8","6.3","6.3",".",".",".",".",".",".",".",".",".",".",".","."
"","100
004","18","3.083","5.6","27.8","44.4","22.2",".",".",".",".",".",".",".",".",".",".",".","."
"","005
100","14","3.214","14.3","21.4","57.1","7.1",".",".",".",".",".",".",".",".",".",".",".","."
"","100
006","16","3.333","18.8","43.8","12.5","18.8",".",".",".",".",".",".",".",".",".","6.3",".","."
"","100
009","19","3.447","36.8","31.6","21.1","5.3","5.3",".",".",".",".",".",".",".",".",".",".","."
"","100
010","20","3.250","20.0","40.0","35.0",".",".",".","5.0",".",".",".",".",".",".",".",".","."
"","011
100","18","3.556","38.9","33.3","27.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"","012
100","19","3.237","26.3","21.1","26.3","26.3",".",".",".",".",".",".",".",".",".",".",".","."
"","013
100","19","3.184","5.3","42.1","42.1","5.3","5.3",".",".",".",".",".",".",".",".",".",".","."
"","014
100","18","3.194","38.9","22.2","11.1","16.7","5.6",".","5.6",".",".",".",".",".",".",".",".","."
"","016
100","18","3.167","22.2","33.3","27.8","11.1",".",".","5.6",".",".",".",".",".",".",".",".","."
"","100
017","18","3.194","11.1","44.4","33.3","5.6",".","5.6",".",".",".",".",".",".",".",".",".","."
"","018
100","15","3.433","53.3","26.7","6.7","6.7",".",".","6.7",".",".",".",".",".",".",".",".","."
"","100
019","17","3.529","47.1","23.5","23.5",".","5.9",".",".",".",".",".",".",".",".",".",".","."
"","020
100","19","3.316","26.3","31.6","26.3","10.5","5.3",".",".",".",".",".",".",".",".",".",".","."
"","100
021","19","3.553","36.8","42.1","15.8","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"","100
022","17","3.176","5.9","41.2","41.2","5.9","5.9",".",".",".",".",".",".",".",".",".",".","."
"","100
023","18","3.444","27.8","33.3","38.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
024","19","3.368","31.6","42.1","21.1",".",".",".","5.3",".",".",".",".",".",".",".",".","."
"","100
025","19","3.395","21.1","52.6","10.5","15.8",".",".",".",".",".",".",".",".",".",".",".","."
"","100
026","18","3.694","61.1","22.2","11.1","5.6",".",".",".",".",".",".",".",".",".",".",".","."
"","100
027","19","3.447","42.1","26.3","21.1",".","10.5",".",".",".",".",".",".",".",".",".",".","."
"","028
100","19","3.395","26.3","36.8","26.3","10.5",".",".",".",".",".",".",".",".",".",".",".","."
"","100
029","19","3.421","36.8","36.8","5.3","15.8","5.3",".",".",".",".",".",".",".",".",".",".","."
"","030
100","17","3.382","35.3","23.5","23.5","17.6",".",".",".",".",".",".",".",".",".",".",".","."
"","100
031","20","3.350","35.0","40.0","5.0","10.0","5.0","5.0",".",".",".",".",".",".",".",".",".","."
"","032
100","17","3.618","52.9","17.6","29.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
033","17","3.059","11.8","23.5","41.2","11.8","11.8",".",".",".",".",".",".",".",".",".",".","."
"","034
100","17","3.500","35.3","41.2","11.8","11.8",".",".",".",".",".",".",".",".",".",".",".","."
"","100
035","17","3.206","23.5","35.3","29.4","5.9",".",".","5.9",".",".",".",".",".",".",".",".","."
"","100
036","18","3.472","16.7","61.1","22.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
037","18","3.222","16.7","66.7",".",".","11.1",".","5.6",".",".",".",".",".",".",".",".","."
"","100
040","18","3.417","44.4","33.3","11.1","5.6",".",".","5.6",".",".",".",".",".",".",".",".","."
"","100
041","18","3.361","44.4","27.8","11.1","11.1",".",".","5.6",".",".",".",".",".",".",".",".","."
"","100
042","18","2.917","11.1","33.3","33.3","5.6",".","16.7",".",".",".",".",".",".",".",".",".","."
"","100
043","17","3.235","5.9","41.2","47.1","5.9",".",".",".",".",".",".",".",".",".",".",".","."
"","044
100","19","2.974","5.3","36.8","42.1",".","5.3","10.5",".",".",".",".",".",".",".",".",".","."
"","045
100","19","3.868","78.9","15.8","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
046","20","3.475","35.0","35.0","20.0","10.0",".",".",".",".",".",".",".",".",".",".",".","."
"","100
049","19","3.105","31.6","26.3","15.8","5.3","10.5","10.5",".",".",".",".",".",".",".",".",".","."
"Freshman Composition","Course Total","720","3.346","29.6","34.6","23.3","7.5","2.4","1.3","1.3",".",".",".",".",".",".","0.1",".","."
"","110
001","15","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","110
002","14","",".",".",".",".",".",".",".",".",".","71.4","28.6",".",".",".",".","."
"Intensv English as 2nd Lang","Course Total","29","",".",".",".",".",".",".",".",".",".","86.2","13.8",".",".",".",".","."
"","115
001","14","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","115
002","13","",".",".",".",".",".",".",".",".",".","92.3","7.7",".",".",".",".","."
"March 29, 2013","","","","","","","","","","","","","","","","","","Page 198 of 375",""
