"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","",""
"COMMUNICATION ARTS","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"250
COM ARTS","","","","","","","","","","","","","","","","","","","",""
"","467
002","","15","3.600","46.7","26.7","26.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Cinematography & Sound Rcrdng","Course Total","","29","3.517","41.4","27.6","27.6",".","3.4",".",".",".",".",".",".",".",".",".",".","."
"Producing Internet TV & Video","468
001","","16","3.875","75.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Contemp Political Discourse","470
001","","46","3.534","37.0","34.8","17.4","6.5",".",".",".","2.2",".",".",".",".","2.2",".",".","."
"Nature of Criticism","476
001","","41","3.474","43.9","26.8","17.1",".","2.4","4.9",".","2.4",".",".",".",".","2.4",".",".","."
"Television Genres","540
001","","23","3.457","17.4","56.5","26.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Contemporary Hollywood Cinema","552
001","","87","3.224","16.1","37.9","32.2","5.7","3.4",".","2.3","2.3",".",".",".",".",".",".",".","."
"Communictn&Interethnc Behav","565
001","","44","3.068","22.7","29.5","15.9","11.4","15.9","4.5",".",".",".",".",".",".",".",".",".","."
"Dynamics of Online Relatnshps","577
001","","19","3.026","5.3","26.3","36.8","31.6",".",".",".",".",".",".",".",".",".",".",".","."
"Special Topics in Production","609
002","","8","3.688","37.5","62.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Topics-Rhetoric&Pub Address","610
001","","15","3.833","80.0","6.7","13.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","613
001","","23","3.295","34.8","17.4","21.7","13.0","8.7",".",".",".",".",".",".",".","4.3",".",".","."
"","613
002","","14","3.654","64.3",".","21.4","7.1",".",".",".",".",".",".",".",".","7.1",".",".","."
"Special Topics in Film","Course Total","","37","3.429","45.9","10.8","21.6","10.8","5.4",".",".",".",".",".",".",".","5.4",".",".","."
"Field Exper in Communicatn","614
028","","6","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Secnd Fld Exp-Communication","615
028","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Mass Media and Youth","616
002","","18","3.167","16.7","33.3","27.8","11.1","11.1",".",".",".",".",".",".",".",".",".",".","."
"","699
033","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
040","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","699
042","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","","15","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Advances-Communicatn Theories","760
001","","13","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","799
014","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","799
017","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","","2","***","","","","","","","","","","","","","","","",""
"Film Colloquium","902
001","","23","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Media&Cultural Studies Colloq","903
001","","12","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Communicatn Science Colloq","904
001","","17","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Rhetoric Colloquium","905
001","","15","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"","950
001","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","950
002","","8","3.875","75.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Smr-Radio-Tv-Film","Course Total","","15","3.933","86.7","13.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Smr-Modern Rhetorical Thry","966
001","","13","4.000","76.9",".",".",".",".",".",".",".",".",".",".",".","23.1",".",".","."
"Smr-Contemp Rhetorical Thry","969
001","","9","3.929","66.7","11.1",".",".",".",".",".",".",".",".",".",".","22.2",".",".","."
"Seminar-Communication Science","970
001","","6","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","990
006","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
007","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
008","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
012","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
014","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
017","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
018","","1","***","","","","","","","","","",".",".",".",".",".",".","."
