"TERM : 1172","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","Office of the Registrar","",""
"Fall 2016-2017","","","","","","","","","","","","","","","","","","","","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","",""
"BUS","","","","","","","","","","","","","","","","","","","","",""
"BUS","College Total","14531","3.370","37.3","25.8","22.8","7.2","4.6","0.7","0.4","0.4","",".","0.1","",".","0.2","0.4","0.0","0.0","0.0"
"Summary by College/School","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"BUS","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"Freshmen","","176","3.701","67.0","17.6","10.8","2.3","0.6","1.1","0.6",".","",".",".","",".",".",".",".",".","."
"Sophomore","","1856","3.211","35.0","22.0","24.1","9.5","7.1","1.2","0.9",".","",".",".","",".",".","0.1",".",".","."
"Junior","","3667","3.304","35.7","24.7","23.6","8.6","6.2","0.7","0.4","0.1","",".","0.0","",".",".","0.1",".",".","."
"Senior","","5678","3.322","31.6","26.7","26.5","8.6","5.0","0.7","0.3","0.2","",".","0.1","",".",".","0.3","0.0","0.0","."
"Undergraduates","","11377","3.306","34.0","25.1","24.9","8.6","5.7","0.8","0.4","0.1","",".","0.1","",".",".","0.2","0.0","0.0","."
"Special","","444","3.326","40.1","21.2","19.8","7.4","5.0","1.4","2.3","1.1","",".",".","",".","0.2",".","0.7","0.9","."
"Graduate","","2663","3.661","50.9","29.8","14.0","1.2","0.3",".","0.1","1.5","",".","0.1","",".","0.9","1.3",".",".","0.0"
"Prof Yr 2","","7","3.625","57.1",".","28.6",".",".",".",".",".","",".",".","",".",".",".",".","14.3","."
"Prof Yr 3","","40","3.526","45.0","22.5","25.0","2.5",".",".",".",".","",".",".","",".",".","5.0",".",".","."
"Professionals","","47","3.541","46.8","19.1","25.5","2.1",".",".",".",".","",".",".","",".",".","4.3",".","2.1","."
"","College Total","14531","3.370","37.3","25.8","22.8","7.2","4.6","0.7","0.4","0.4","",".","0.1","",".","0.2","0.4","0.0","0.0","0.0"
