"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","",""
"NUR","","","","","","","","","","","","","","","","","","","","",""
"NUR","College Total","1781","3.811","62.4","16.1","5.0","0.5","0.1","0.1","0.3","3.0","",".","11.0","",".","1.2","0.2",".","0.1","."
"Summary by College/School","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"NUR","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"Freshmen","","91","3.878","67.0","8.8","5.5",".",".",".",".",".","",".","18.7","",".",".",".",".",".","."
"Sophomore","","31","4.000","83.9",".",".",".",".",".",".",".","",".","16.1","",".",".",".",".",".","."
"Junior","","301","3.788","50.8","17.3","2.7","1.0","0.3",".",".",".","",".","27.6","",".",".",".",".","0.3","."
"Senior","","993","3.786","61.5","19.5","6.3","0.5","0.1","0.2","0.4",".","",".","9.2","",".","2.1","0.1",".",".","."
"Undergraduates","","1416","3.793","60.1","17.9","5.4","0.6","0.1","0.1","0.3",".","",".","13.8","",".","1.5","0.1",".","0.1","."
"Special","","23","3.821","78.3","8.7","4.3","4.3",".",".",".","4.3","",".",".","",".",".",".",".",".","."
"Graduate","","334","3.889","70.7","8.7","3.6",".",".",".","0.3","15.6","",".",".","",".","0.3","0.9",".",".","."
"Prof Yr 3","","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Prof Yr 4","","7","3.857","71.4","28.6",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","","8","3.864","75.0","25.0",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","College Total","1781","3.811","62.4","16.1","5.0","0.5","0.1","0.1","0.3","3.0","",".","11.0","",".","1.2","0.2",".","0.1","."
