"L&S","","","","","","","","","","","","","","","","","","","",""
"FRENCH (FRENCH AND ITALIAN) Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"400
FRENCH","","","","","","","","","","","","","","","","","","","",""
"FRENCH
Dept. Total
400","969","3.473","43.2","29.9","15.0","4.3","2.2","0.5","1.2","2.2","",".",".","",".","0.6","0.7",".","0.1","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"400
FRENCH","","","","","","","","","","","","","","","","","","","",""
"Freshmen","212","3.427","33.0","40.1","19.8","4.2","0.5","0.5","1.9",".","",".",".","",".",".",".",".",".","."
"Sophomore","190","3.443","35.8","37.4","17.4","6.3","1.1","0.5","1.1",".","",".",".","",".",".","0.5",".",".","."
"Junior","200","3.431","45.0","29.0","14.0","4.5","4.5",".","2.0","0.5","",".",".","",".",".","0.5",".",".","."
"Senior","210","3.447","49.5","21.9","16.7","5.2","3.3","1.4","1.0",".","",".",".","",".","0.5","0.5",".",".","."
"Undergraduates","812","3.437","40.9","32.0","17.0","5.0","2.3","0.6","1.5","0.1","",".",".","",".","0.1","0.4",".",".","."
"Special","19","3.402","31.6","15.8","5.3",".","10.5",".",".","31.6","",".",".","",".",".","5.3",".",".","."
"Graduate","138","3.800","58.7","19.6","4.3","0.7",".",".",".","10.1","",".",".","",".","3.6","2.2",".","0.7","."
"Dept. Total","969","3.473","43.2","29.9","15.0","4.3","2.2","0.5","1.2","2.2","",".",".","",".","0.6","0.7",".","0.1","."
