"","990
027","","12","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"","990
033","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
036","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Adv Biomoleclr Chem & Rsrch","Course Total","","39","",".",".",".",".",".",".",".","94.9",".",".",".","5.1",".",".",".","."
"BMOLCHEM
758","Dept. Total","","69","3.958","36.2",".","1.4",".",".",".",".","59.4",".",".",".","2.9",".",".",".","."
"Summary by Level","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"758
BMOLCHEM","","","","","","","","","","","","","","","","","","","",""
"Junior","","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior","","","10","3.913","90.0",".","10.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Undergraduates","","","15","3.943","93.3",".","6.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Graduate","","","51","4.000","19.6",".",".",".",".",".",".","76.5",".",".",".","3.9",".",".",".","."
"Prof Yr 4","","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Professionals","","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","Dept. Total","","69","3.958","36.2",".","1.4",".",".",".",".","59.4",".",".",".","2.9",".",".",".","."
