"L&S","","","","","","","","","","","","","","","","","","","","","","",""
"INTERDIS COURSES (L & S)","Section","#","Ave","A","AB","B","BC","C","D","F","S","","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"502
INTER-LS","","","","","","","","","","","","","","","","","","","","","","",""
"INTER-LS
502","Dept. Total","435","3.781","76.3","14.0","5.5","1.1","0.7","0.7","0.9","",".","",".",".","",".","",".","0.7",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"502
INTER-LS","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","133","3.708","60.9","24.1","12.0","1.5",".",".",".","",".","",".",".","",".","",".","1.5",".",".","."
"Sophomore","","158","3.857","82.3","11.4","3.8","0.6",".","0.6","0.6","",".","",".",".","",".","",".","0.6",".",".","."
"Junior","","84","3.849","86.9","7.1","1.2","1.2","1.2",".","2.4","",".","",".",".","",".","",".",".",".",".","."
"Senior","","59","3.771","81.4","8.5","1.7","1.7","3.4","1.7","1.7","",".","",".",".","",".","",".",".",".",".","."
"Undergraduates","","434","3.784","76.5","14.1","5.5","1.2","0.7","0.5","0.9","",".","",".",".","",".","",".","0.7",".",".","."
"Special","","1","***","","","","","","","","","","","",".","",".","",".",".",".",".","."
"","Dept. Total","435","3.781","76.3","14.0","5.5","1.1","0.7","0.7","0.9","",".","",".",".","",".","",".","0.7",".",".","."
